Departamento,Municipio,"Total, Cabecera, Centro poblado y Rural disperso",Total viviendas ocupadas con personas presentes,Total,Energía electrica SI,Energía electrica NO,Total.1,Acueducto SI,Acueducto NO,Total.2,Alcantarillado SI,Alcantarillado NO,Total.3,Gas natural conectado a red pública SI,Gas natural conectado a red pública NO,Gas natural conectado a red pública NA,Total.4,Recolección de basuras SI,Recolección de basuras NO,Total.5,Internet SI,Internet NO,Internet NA
15_Boyacá,755_Socotá,Cabecera,411.0,411.0,409.0,2.0,411.0,409.0,2.0,411.0,405.0,6.0,411.0,16.0,385.0,10.0,411.0,403.0,8.0,411.0,28.0,373.0,10.0
15_Boyacá,755_Socotá,Centro poblado,13.0,13.0,13.0,0.0,13.0,1.0,12.0,13.0,7.0,6.0,13.0,0.0,13.0,0.0,13.0,0.0,13.0,13.0,0.0,13.0,0.0
15_Boyacá,755_Socotá,Rural disperso,1796.0,1796.0,1616.0,180.0,1796.0,720.0,1076.0,1796.0,13.0,1783.0,1796.0,2.0,1791.0,3.0,1796.0,7.0,1789.0,1796.0,3.0,1790.0,3.0
15_Boyacá,757_Socha,Total municipal,2457.0,2457.0,2417.0,40.0,2457.0,2255.0,202.0,2457.0,1337.0,1120.0,2457.0,25.0,2426.0,6.0,2457.0,1324.0,1133.0,2457.0,118.0,2333.0,6.0
15_Boyacá,757_Socha,Cabecera,1359.0,1359.0,1355.0,4.0,1359.0,1356.0,3.0,1359.0,1314.0,45.0,1359.0,23.0,1332.0,4.0,1359.0,1318.0,41.0,1359.0,116.0,1239.0,4.0
15_Boyacá,757_Socha,Centro poblado,37.0,37.0,36.0,1.0,37.0,33.0,4.0,37.0,7.0,30.0,37.0,0.0,37.0,0.0,37.0,3.0,34.0,37.0,0.0,37.0,0.0
15_Boyacá,757_Socha,Rural disperso,1061.0,1061.0,1026.0,35.0,1061.0,866.0,195.0,1061.0,16.0,1045.0,1061.0,2.0,1057.0,2.0,1061.0,3.0,1058.0,1061.0,2.0,1057.0,2.0
15_Boyacá,759_Sogamoso,Total municipal,41009.0,41009.0,40659.0,350.0,41009.0,40143.0,866.0,41009.0,37327.0,3682.0,41009.0,33905.0,6816.0,288.0,41009.0,37679.0,3330.0,41009.0,16590.0,24122.0,297.0
15_Boyacá,759_Sogamoso,Cabecera,36730.0,36730.0,36576.0,154.0,36730.0,36581.0,149.0,36730.0,36261.0,469.0,36730.0,33283.0,3166.0,281.0,36730.0,36135.0,595.0,36730.0,16235.0,20205.0,290.0
15_Boyacá,759_Sogamoso,Centro poblado,431.0,431.0,419.0,12.0,431.0,424.0,7.0,431.0,333.0,98.0,431.0,37.0,394.0,0.0,431.0,395.0,36.0,431.0,26.0,405.0,0.0
15_Boyacá,759_Sogamoso,Rural disperso,3848.0,3848.0,3664.0,184.0,3848.0,3138.0,710.0,3848.0,733.0,3115.0,3848.0,585.0,3256.0,7.0,3848.0,1149.0,2699.0,3848.0,329.0,3512.0,7.0
15_Boyacá,761_Somondoco,Total municipal,1008.0,1008.0,980.0,28.0,1008.0,627.0,381.0,1008.0,220.0,788.0,1008.0,8.0,993.0,7.0,1008.0,247.0,761.0,1008.0,57.0,944.0,7.0
15_Boyacá,761_Somondoco,Cabecera,220.0,220.0,218.0,2.0,220.0,217.0,3.0,220.0,198.0,22.0,220.0,6.0,209.0,5.0,220.0,212.0,8.0,220.0,48.0,167.0,5.0
15_Boyacá,761_Somondoco,Rural disperso,788.0,788.0,762.0,26.0,788.0,410.0,378.0,788.0,22.0,766.0,788.0,2.0,784.0,2.0,788.0,35.0,753.0,788.0,9.0,777.0,2.0
15_Boyacá,762_Sora,Total municipal,835.0,835.0,819.0,16.0,835.0,676.0,159.0,835.0,161.0,674.0,835.0,99.0,726.0,10.0,835.0,148.0,687.0,835.0,22.0,803.0,10.0
15_Boyacá,762_Sora,Cabecera,154.0,154.0,153.0,1.0,154.0,151.0,3.0,154.0,143.0,11.0,154.0,95.0,57.0,2.0,154.0,144.0,10.0,154.0,21.0,131.0,2.0
15_Boyacá,762_Sora,Rural disperso,681.0,681.0,666.0,15.0,681.0,525.0,156.0,681.0,18.0,663.0,681.0,4.0,669.0,8.0,681.0,4.0,677.0,681.0,1.0,672.0,8.0
15_Boyacá,763_Sotaquirá,Total municipal,2423.0,2423.0,2301.0,122.0,2423.0,2199.0,224.0,2423.0,436.0,1987.0,2423.0,1132.0,1281.0,10.0,2423.0,421.0,2002.0,2423.0,60.0,2353.0,10.0
15_Boyacá,763_Sotaquirá,Cabecera,258.0,258.0,253.0,5.0,258.0,257.0,1.0,258.0,250.0,8.0,258.0,220.0,34.0,4.0,258.0,251.0,7.0,258.0,23.0,231.0,4.0
15_Boyacá,763_Sotaquirá,Centro poblado,115.0,115.0,114.0,1.0,115.0,113.0,2.0,115.0,91.0,24.0,115.0,92.0,23.0,0.0,115.0,91.0,24.0,115.0,3.0,112.0,0.0
15_Boyacá,763_Sotaquirá,Rural disperso,2050.0,2050.0,1934.0,116.0,2050.0,1829.0,221.0,2050.0,95.0,1955.0,2050.0,820.0,1224.0,6.0,2050.0,79.0,1971.0,2050.0,34.0,2010.0,6.0
15_Boyacá,764_Soracá,Total municipal,1667.0,1667.0,1628.0,39.0,1667.0,1369.0,298.0,1667.0,444.0,1223.0,1667.0,298.0,1359.0,10.0,1667.0,448.0,1219.0,1667.0,62.0,1593.0,12.0
15_Boyacá,764_Soracá,Cabecera,414.0,414.0,410.0,4.0,414.0,414.0,0.0,414.0,410.0,4.0,414.0,274.0,134.0,6.0,414.0,410.0,4.0,414.0,49.0,359.0,6.0
15_Boyacá,764_Soracá,Rural disperso,1253.0,1253.0,1218.0,35.0,1253.0,955.0,298.0,1253.0,34.0,1219.0,1253.0,24.0,1225.0,4.0,1253.0,38.0,1215.0,1253.0,13.0,1234.0,6.0
15_Boyacá,774_Susacón,Total municipal,924.0,924.0,886.0,38.0,924.0,657.0,267.0,924.0,203.0,721.0,924.0,152.0,765.0,7.0,924.0,201.0,723.0,924.0,37.0,880.0,7.0
15_Boyacá,774_Susacón,Cabecera,201.0,201.0,198.0,3.0,201.0,201.0,0.0,201.0,198.0,3.0,201.0,143.0,51.0,7.0,201.0,199.0,2.0,201.0,35.0,159.0,7.0
15_Boyacá,774_Susacón,Rural disperso,723.0,723.0,688.0,35.0,723.0,456.0,267.0,723.0,5.0,718.0,723.0,9.0,714.0,0.0,723.0,2.0,721.0,723.0,2.0,721.0,0.0
15_Boyacá,776_Sutamarchán,Total municipal,1916.0,1916.0,1844.0,72.0,1916.0,1058.0,858.0,1916.0,650.0,1266.0,1916.0,517.0,1376.0,23.0,1916.0,691.0,1225.0,1916.0,91.0,1802.0,23.0
15_Boyacá,776_Sutamarchán,Cabecera,691.0,691.0,677.0,14.0,691.0,681.0,10.0,691.0,635.0,56.0,691.0,516.0,154.0,21.0,691.0,675.0,16.0,691.0,84.0,586.0,21.0
15_Boyacá,776_Sutamarchán,Rural disperso,1225.0,1225.0,1167.0,58.0,1225.0,377.0,848.0,1225.0,15.0,1210.0,1225.0,1.0,1222.0,2.0,1225.0,16.0,1209.0,1225.0,7.0,1216.0,2.0
15_Boyacá,778_Sutatenza,Total municipal,1242.0,1242.0,1169.0,73.0,1242.0,519.0,723.0,1242.0,236.0,1006.0,1242.0,226.0,1006.0,10.0,1242.0,239.0,1003.0,1242.0,50.0,1182.0,10.0
15_Boyacá,778_Sutatenza,Cabecera,231.0,231.0,228.0,3.0,231.0,226.0,5.0,231.0,217.0,14.0,231.0,177.0,49.0,5.0,231.0,220.0,11.0,231.0,34.0,192.0,5.0
15_Boyacá,778_Sutatenza,Rural disperso,1011.0,1011.0,941.0,70.0,1011.0,293.0,718.0,1011.0,19.0,992.0,1011.0,49.0,957.0,5.0,1011.0,19.0,992.0,1011.0,16.0,990.0,5.0
15_Boyacá,790_Tasco,Total municipal,1686.0,1686.0,1664.0,22.0,1686.0,1590.0,96.0,1686.0,599.0,1087.0,1686.0,13.0,1652.0,21.0,1686.0,528.0,1158.0,1686.0,56.0,1609.0,21.0
15_Boyacá,790_Tasco,Cabecera,474.0,474.0,472.0,2.0,474.0,473.0,1.0,474.0,458.0,16.0,474.0,10.0,452.0,12.0,474.0,459.0,15.0,474.0,54.0,408.0,12.0
15_Boyacá,790_Tasco,Centro poblado,60.0,60.0,60.0,0.0,60.0,60.0,0.0,60.0,47.0,13.0,60.0,1.0,59.0,0.0,60.0,47.0,13.0,60.0,1.0,59.0,0.0
15_Boyacá,790_Tasco,Rural disperso,1152.0,1152.0,1132.0,20.0,1152.0,1057.0,95.0,1152.0,94.0,1058.0,1152.0,2.0,1141.0,9.0,1152.0,22.0,1130.0,1152.0,1.0,1142.0,9.0
15_Boyacá,798_Tenza,Total municipal,1357.0,1357.0,1329.0,28.0,1357.0,614.0,743.0,1357.0,433.0,924.0,1357.0,459.0,891.0,7.0,1357.0,413.0,944.0,1357.0,111.0,1239.0,7.0
15_Boyacá,798_Tenza,Cabecera,404.0,404.0,404.0,0.0,404.0,404.0,0.0,404.0,401.0,3.0,404.0,343.0,56.0,5.0,404.0,402.0,2.0,404.0,91.0,308.0,5.0
15_Boyacá,798_Tenza,Rural disperso,953.0,953.0,925.0,28.0,953.0,210.0,743.0,953.0,32.0,921.0,953.0,116.0,835.0,2.0,953.0,11.0,942.0,953.0,20.0,931.0,2.0
15_Boyacá,804_Tibaná,Total municipal,2757.0,2757.0,2626.0,131.0,2757.0,2157.0,600.0,2757.0,586.0,2171.0,2757.0,492.0,2262.0,3.0,2757.0,564.0,2193.0,2757.0,109.0,2645.0,3.0
15_Boyacá,804_Tibaná,Cabecera,595.0,595.0,591.0,4.0,595.0,588.0,7.0,595.0,568.0,27.0,595.0,476.0,117.0,2.0,595.0,559.0,36.0,595.0,102.0,491.0,2.0
15_Boyacá,804_Tibaná,Rural disperso,2162.0,2162.0,2035.0,127.0,2162.0,1569.0,593.0,2162.0,18.0,2144.0,2162.0,16.0,2145.0,1.0,2162.0,5.0,2157.0,2162.0,7.0,2154.0,1.0
15_Boyacá,806_Tibasosa,Total municipal,3548.0,3548.0,3526.0,22.0,3548.0,3382.0,166.0,3548.0,1947.0,1601.0,3548.0,1219.0,2318.0,11.0,3548.0,2255.0,1293.0,3548.0,534.0,3002.0,12.0
15_Boyacá,806_Tibasosa,Cabecera,1377.0,1377.0,1371.0,6.0,1377.0,1372.0,5.0,1377.0,1348.0,29.0,1377.0,1183.0,190.0,4.0,1377.0,1355.0,22.0,1377.0,381.0,991.0,5.0
15_Boyacá,806_Tibasosa,Centro poblado,263.0,263.0,262.0,1.0,263.0,245.0,18.0,263.0,207.0,56.0,263.0,5.0,255.0,3.0,263.0,248.0,15.0,263.0,44.0,216.0,3.0
15_Boyacá,806_Tibasosa,Rural disperso,1908.0,1908.0,1893.0,15.0,1908.0,1765.0,143.0,1908.0,392.0,1516.0,1908.0,31.0,1873.0,4.0,1908.0,652.0,1256.0,1908.0,109.0,1795.0,4.0
15_Boyacá,808_Tinjacá,Total municipal,1010.0,1010.0,965.0,45.0,1010.0,542.0,468.0,1010.0,240.0,770.0,1010.0,210.0,797.0,3.0,1010.0,291.0,719.0,1010.0,70.0,937.0,3.0
15_Boyacá,808_Tinjacá,Cabecera,242.0,242.0,240.0,2.0,242.0,240.0,2.0,242.0,233.0,9.0,242.0,206.0,34.0,2.0,242.0,241.0,1.0,242.0,56.0,184.0,2.0
15_Boyacá,808_Tinjacá,Rural disperso,768.0,768.0,725.0,43.0,768.0,302.0,466.0,768.0,7.0,761.0,768.0,4.0,763.0,1.0,768.0,50.0,718.0,768.0,14.0,753.0,1.0
15_Boyacá,810_Tipacoque,Total municipal,999.0,999.0,921.0,78.0,999.0,318.0,681.0,999.0,266.0,733.0,999.0,34.0,964.0,1.0,999.0,275.0,724.0,999.0,31.0,967.0,1.0
15_Boyacá,810_Tipacoque,Cabecera,284.0,284.0,275.0,9.0,284.0,275.0,9.0,284.0,260.0,24.0,284.0,34.0,249.0,1.0,284.0,262.0,22.0,284.0,31.0,252.0,1.0
15_Boyacá,810_Tipacoque,Centro poblado,10.0,10.0,9.0,1.0,10.0,8.0,2.0,10.0,1.0,9.0,10.0,0.0,10.0,0.0,10.0,8.0,2.0,10.0,0.0,10.0,0.0
15_Boyacá,810_Tipacoque,Rural disperso,705.0,705.0,637.0,68.0,705.0,35.0,670.0,705.0,5.0,700.0,705.0,0.0,705.0,0.0,705.0,5.0,700.0,705.0,0.0,705.0,0.0
15_Boyacá,814_Toca,Total municipal,2670.0,2670.0,2624.0,46.0,2670.0,2410.0,260.0,2670.0,1284.0,1386.0,2670.0,772.0,1890.0,8.0,2670.0,1276.0,1394.0,2670.0,133.0,2529.0,8.0
15_Boyacá,814_Toca,Cabecera,1295.0,1295.0,1286.0,9.0,1295.0,1289.0,6.0,1295.0,1255.0,40.0,1295.0,759.0,531.0,5.0,1295.0,1251.0,44.0,1295.0,110.0,1180.0,5.0
15_Boyacá,814_Toca,Rural disperso,1375.0,1375.0,1338.0,37.0,1375.0,1121.0,254.0,1375.0,29.0,1346.0,1375.0,13.0,1359.0,3.0,1375.0,25.0,1350.0,1375.0,23.0,1349.0,3.0
15_Boyacá,816_Togüí,Total municipal,1335.0,1335.0,1278.0,57.0,1335.0,910.0,425.0,1335.0,215.0,1120.0,1335.0,182.0,1149.0,4.0,1335.0,216.0,1119.0,1335.0,43.0,1288.0,4.0
15_Boyacá,816_Togüí,Cabecera,210.0,210.0,208.0,2.0,210.0,207.0,3.0,210.0,201.0,9.0,210.0,150.0,56.0,4.0,210.0,201.0,9.0,210.0,41.0,165.0,4.0
15_Boyacá,816_Togüí,Rural disperso,1125.0,1125.0,1070.0,55.0,1125.0,703.0,422.0,1125.0,14.0,1111.0,1125.0,32.0,1093.0,0.0,1125.0,15.0,1110.0,1125.0,2.0,1123.0,0.0
15_Boyacá,820_Tópaga,Total municipal,1164.0,1164.0,1135.0,29.0,1164.0,849.0,315.0,1164.0,554.0,610.0,1164.0,6.0,1152.0,6.0,1164.0,453.0,711.0,1164.0,54.0,1104.0,6.0
15_Boyacá,820_Tópaga,Cabecera,356.0,356.0,348.0,8.0,356.0,352.0,4.0,356.0,346.0,10.0,356.0,3.0,347.0,6.0,356.0,304.0,52.0,356.0,47.0,303.0,6.0
15_Boyacá,820_Tópaga,Centro poblado,122.0,122.0,119.0,3.0,122.0,15.0,107.0,122.0,62.0,60.0,122.0,1.0,121.0,0.0,122.0,96.0,26.0,122.0,1.0,121.0,0.0
15_Boyacá,820_Tópaga,Rural disperso,686.0,686.0,668.0,18.0,686.0,482.0,204.0,686.0,146.0,540.0,686.0,2.0,684.0,0.0,686.0,53.0,633.0,686.0,6.0,680.0,0.0
15_Boyacá,822_Tota,Total municipal,1429.0,1429.0,1326.0,103.0,1429.0,1200.0,229.0,1429.0,266.0,1163.0,1429.0,198.0,1226.0,5.0,1429.0,285.0,1144.0,1429.0,34.0,1390.0,5.0
15_Boyacá,822_Tota,Cabecera,272.0,272.0,268.0,4.0,272.0,269.0,3.0,272.0,258.0,14.0,272.0,195.0,75.0,2.0,272.0,254.0,18.0,272.0,34.0,236.0,2.0
15_Boyacá,822_Tota,Rural disperso,1157.0,1157.0,1058.0,99.0,1157.0,931.0,226.0,1157.0,8.0,1149.0,1157.0,3.0,1151.0,3.0,1157.0,31.0,1126.0,1157.0,0.0,1154.0,3.0
15_Boyacá,832_Tununguá,Total municipal,495.0,495.0,432.0,63.0,495.0,363.0,132.0,495.0,75.0,420.0,495.0,74.0,421.0,0.0,495.0,77.0,418.0,495.0,18.0,477.0,0.0
15_Boyacá,832_Tununguá,Cabecera,79.0,79.0,77.0,2.0,79.0,77.0,2.0,79.0,72.0,7.0,79.0,73.0,6.0,0.0,79.0,76.0,3.0,79.0,16.0,63.0,0.0
15_Boyacá,832_Tununguá,Rural disperso,416.0,416.0,355.0,61.0,416.0,286.0,130.0,416.0,3.0,413.0,416.0,1.0,415.0,0.0,416.0,1.0,415.0,416.0,2.0,414.0,0.0
15_Boyacá,835_Turmequé,Total municipal,1989.0,1989.0,1938.0,51.0,1989.0,1812.0,177.0,1989.0,688.0,1301.0,1989.0,450.0,1529.0,10.0,1989.0,661.0,1328.0,1989.0,136.0,1843.0,10.0
15_Boyacá,835_Turmequé,Cabecera,704.0,704.0,698.0,6.0,704.0,699.0,5.0,704.0,678.0,26.0,704.0,446.0,253.0,5.0,704.0,660.0,44.0,704.0,128.0,571.0,5.0
15_Boyacá,835_Turmequé,Rural disperso,1285.0,1285.0,1240.0,45.0,1285.0,1113.0,172.0,1285.0,10.0,1275.0,1285.0,4.0,1276.0,5.0,1285.0,1.0,1284.0,1285.0,8.0,1272.0,5.0
15_Boyacá,837_Tuta,Total municipal,2504.0,2504.0,2457.0,47.0,2504.0,2283.0,221.0,2504.0,736.0,1768.0,2504.0,1074.0,1423.0,7.0,2504.0,786.0,1718.0,2504.0,207.0,2290.0,7.0
15_Boyacá,837_Tuta,Cabecera,701.0,701.0,699.0,2.0,701.0,698.0,3.0,701.0,684.0,17.0,701.0,668.0,29.0,4.0,701.0,683.0,18.0,701.0,163.0,534.0,4.0
15_Boyacá,837_Tuta,Rural disperso,1803.0,1803.0,1758.0,45.0,1803.0,1585.0,218.0,1803.0,52.0,1751.0,1803.0,406.0,1394.0,3.0,1803.0,103.0,1700.0,1803.0,44.0,1756.0,3.0
15_Boyacá,839_Tutazá,Total municipal,586.0,586.0,556.0,30.0,586.0,431.0,155.0,586.0,101.0,485.0,586.0,7.0,579.0,0.0,586.0,58.0,528.0,586.0,21.0,565.0,0.0
15_Boyacá,839_Tutazá,Cabecera,61.0,61.0,60.0,1.0,61.0,58.0,3.0,61.0,53.0,8.0,61.0,2.0,59.0,0.0,61.0,37.0,24.0,61.0,15.0,46.0,0.0
15_Boyacá,839_Tutazá,Centro poblado,33.0,33.0,32.0,1.0,33.0,32.0,1.0,33.0,30.0,3.0,33.0,0.0,33.0,0.0,33.0,15.0,18.0,33.0,2.0,31.0,0.0
15_Boyacá,839_Tutazá,Rural disperso,492.0,492.0,464.0,28.0,492.0,341.0,151.0,492.0,18.0,474.0,492.0,5.0,487.0,0.0,492.0,6.0,486.0,492.0,4.0,488.0,0.0
15_Boyacá,842_Úmbita,Total municipal,2377.0,2377.0,2353.0,24.0,2377.0,1883.0,494.0,2377.0,330.0,2047.0,2377.0,35.0,2332.0,10.0,2377.0,298.0,2079.0,2377.0,71.0,2294.0,12.0
15_Boyacá,842_Úmbita,Cabecera,330.0,330.0,328.0,2.0,330.0,320.0,10.0,330.0,297.0,33.0,330.0,22.0,305.0,3.0,330.0,271.0,59.0,330.0,48.0,279.0,3.0
15_Boyacá,842_Úmbita,Rural disperso,2047.0,2047.0,2025.0,22.0,2047.0,1563.0,484.0,2047.0,33.0,2014.0,2047.0,13.0,2027.0,7.0,2047.0,27.0,2020.0,2047.0,23.0,2015.0,9.0
15_Boyacá,861_Ventaquemada,Total municipal,4016.0,4016.0,3963.0,53.0,4016.0,3753.0,263.0,4016.0,1079.0,2937.0,4016.0,628.0,3360.0,28.0,4016.0,828.0,3188.0,4016.0,169.0,3819.0,28.0
15_Boyacá,861_Ventaquemada,Cabecera,645.0,645.0,636.0,9.0,645.0,639.0,6.0,645.0,628.0,17.0,645.0,399.0,219.0,27.0,645.0,561.0,84.0,645.0,61.0,557.0,27.0
15_Boyacá,861_Ventaquemada,Centro poblado,347.0,347.0,345.0,2.0,347.0,341.0,6.0,347.0,256.0,91.0,347.0,107.0,240.0,0.0,347.0,134.0,213.0,347.0,36.0,311.0,0.0
15_Boyacá,861_Ventaquemada,Rural disperso,3024.0,3024.0,2982.0,42.0,3024.0,2773.0,251.0,3024.0,195.0,2829.0,3024.0,122.0,2901.0,1.0,3024.0,133.0,2891.0,3024.0,72.0,2951.0,1.0
15_Boyacá,879_Viracachá,Total municipal,896.0,896.0,880.0,16.0,896.0,771.0,125.0,896.0,149.0,747.0,896.0,130.0,766.0,0.0,896.0,132.0,764.0,896.0,7.0,888.0,1.0
15_Boyacá,879_Viracachá,Cabecera,151.0,151.0,148.0,3.0,151.0,147.0,4.0,151.0,143.0,8.0,151.0,99.0,52.0,0.0,151.0,131.0,20.0,151.0,3.0,148.0,0.0
15_Boyacá,879_Viracachá,Rural disperso,745.0,745.0,732.0,13.0,745.0,624.0,121.0,745.0,6.0,739.0,745.0,31.0,714.0,0.0,745.0,1.0,744.0,745.0,4.0,740.0,1.0
15_Boyacá,897_Zetaquira,Total municipal,1476.0,1476.0,1331.0,145.0,1476.0,917.0,559.0,1476.0,335.0,1141.0,1476.0,328.0,1143.0,5.0,1476.0,338.0,1138.0,1476.0,44.0,1427.0,5.0
15_Boyacá,897_Zetaquira,Cabecera,343.0,343.0,333.0,10.0,343.0,338.0,5.0,343.0,330.0,13.0,343.0,272.0,67.0,4.0,343.0,335.0,8.0,343.0,41.0,298.0,4.0
15_Boyacá,897_Zetaquira,Rural disperso,1133.0,1133.0,998.0,135.0,1133.0,579.0,554.0,1133.0,5.0,1128.0,1133.0,56.0,1076.0,1.0,1133.0,3.0,1130.0,1133.0,3.0,1129.0,1.0
17_Caldas,001_Manizales,Total municipal,134587.0,134587.0,133273.0,1314.0,134587.0,129597.0,4990.0,134587.0,126481.0,8106.0,134587.0,107637.0,25862.0,1088.0,134587.0,128451.0,6136.0,134587.0,88383.0,45109.0,1095.0
17_Caldas,001_Manizales,Cabecera,127002.0,127002.0,125953.0,1049.0,127002.0,123881.0,3121.0,127002.0,122288.0,4714.0,127002.0,105811.0,20161.0,1030.0,127002.0,122835.0,4167.0,127002.0,86941.0,39028.0,1033.0
17_Caldas,001_Manizales,Centro poblado,2769.0,2769.0,2739.0,30.0,2769.0,2602.0,167.0,2769.0,2378.0,391.0,2769.0,1196.0,1557.0,16.0,2769.0,2677.0,92.0,2769.0,811.0,1942.0,16.0
17_Caldas,001_Manizales,Rural disperso,4816.0,4816.0,4581.0,235.0,4816.0,3114.0,1702.0,4816.0,1815.0,3001.0,4816.0,630.0,4144.0,42.0,4816.0,2939.0,1877.0,4816.0,631.0,4139.0,46.0
17_Caldas,013_Aguadas,Total municipal,6826.0,6826.0,6772.0,54.0,6826.0,5377.0,1449.0,6826.0,4011.0,2815.0,6826.0,153.0,6656.0,17.0,6826.0,3889.0,2937.0,6826.0,1016.0,5793.0,17.0
17_Caldas,013_Aguadas,Cabecera,3528.0,3528.0,3516.0,12.0,3528.0,3501.0,27.0,3528.0,3468.0,60.0,3528.0,134.0,3380.0,14.0,3528.0,3475.0,53.0,3528.0,963.0,2552.0,13.0
17_Caldas,013_Aguadas,Centro poblado,555.0,555.0,551.0,4.0,555.0,515.0,40.0,555.0,405.0,150.0,555.0,4.0,549.0,2.0,555.0,328.0,227.0,555.0,28.0,525.0,2.0
17_Caldas,013_Aguadas,Rural disperso,2743.0,2743.0,2705.0,38.0,2743.0,1361.0,1382.0,2743.0,138.0,2605.0,2743.0,15.0,2727.0,1.0,2743.0,86.0,2657.0,2743.0,25.0,2716.0,2.0
17_Caldas,042_Anserma,Total municipal,10607.0,10607.0,10510.0,97.0,10607.0,7710.0,2897.0,10607.0,6932.0,3675.0,10607.0,4930.0,5617.0,60.0,10607.0,6954.0,3653.0,10607.0,1941.0,8603.0,63.0
17_Caldas,042_Anserma,Cabecera,6545.0,6545.0,6513.0,32.0,6545.0,6423.0,122.0,6545.0,6369.0,176.0,6545.0,4671.0,1822.0,52.0,6545.0,6408.0,137.0,6545.0,1537.0,4953.0,55.0
17_Caldas,042_Anserma,Centro poblado,195.0,195.0,195.0,0.0,195.0,181.0,14.0,195.0,144.0,51.0,195.0,162.0,33.0,0.0,195.0,191.0,4.0,195.0,29.0,166.0,0.0
17_Caldas,042_Anserma,Rural disperso,3867.0,3867.0,3802.0,65.0,3867.0,1106.0,2761.0,3867.0,419.0,3448.0,3867.0,97.0,3762.0,8.0,3867.0,355.0,3512.0,3867.0,375.0,3484.0,8.0
17_Caldas,050_Aranzazu,Total municipal,3349.0,3349.0,3335.0,14.0,3349.0,2947.0,402.0,3349.0,2389.0,960.0,3349.0,818.0,2484.0,47.0,3349.0,2281.0,1068.0,3349.0,604.0,2698.0,47.0
17_Caldas,050_Aranzazu,Cabecera,2271.0,2271.0,2266.0,5.0,2271.0,2246.0,25.0,2271.0,2253.0,18.0,2271.0,806.0,1424.0,41.0,2271.0,2249.0,22.0,2271.0,586.0,1644.0,41.0
17_Caldas,050_Aranzazu,Centro poblado,70.0,70.0,70.0,0.0,70.0,61.0,9.0,70.0,13.0,57.0,70.0,2.0,65.0,3.0,70.0,0.0,70.0,70.0,4.0,63.0,3.0
17_Caldas,050_Aranzazu,Rural disperso,1008.0,1008.0,999.0,9.0,1008.0,640.0,368.0,1008.0,123.0,885.0,1008.0,10.0,995.0,3.0,1008.0,32.0,976.0,1008.0,14.0,991.0,3.0
17_Caldas,088_Belalcázar,Total municipal,2965.0,2965.0,2886.0,79.0,2965.0,2092.0,873.0,2965.0,1614.0,1351.0,2965.0,1163.0,1797.0,5.0,2965.0,1781.0,1184.0,2965.0,208.0,2752.0,5.0
17_Caldas,088_Belalcázar,Cabecera,1426.0,1426.0,1421.0,5.0,1426.0,1415.0,11.0,1426.0,1405.0,21.0,1426.0,1056.0,365.0,5.0,1426.0,1410.0,16.0,1426.0,184.0,1237.0,5.0
17_Caldas,088_Belalcázar,Centro poblado,264.0,264.0,239.0,25.0,264.0,134.0,130.0,264.0,113.0,151.0,264.0,78.0,186.0,0.0,264.0,242.0,22.0,264.0,5.0,259.0,0.0
17_Caldas,088_Belalcázar,Rural disperso,1275.0,1275.0,1226.0,49.0,1275.0,543.0,732.0,1275.0,96.0,1179.0,1275.0,29.0,1246.0,0.0,1275.0,129.0,1146.0,1275.0,19.0,1256.0,0.0
17_Caldas,174_Chinchiná,Total municipal,15528.0,15528.0,15470.0,58.0,15528.0,14938.0,590.0,15528.0,14548.0,980.0,15528.0,12211.0,3216.0,101.0,15528.0,14960.0,568.0,15528.0,6000.0,9421.0,107.0
17_Caldas,174_Chinchiná,Cabecera,13988.0,13988.0,13944.0,44.0,13988.0,13851.0,137.0,13988.0,13828.0,160.0,13988.0,12185.0,1709.0,94.0,13988.0,13806.0,182.0,13988.0,5888.0,8000.0,100.0
17_Caldas,174_Chinchiná,Centro poblado,421.0,421.0,416.0,5.0,421.0,400.0,21.0,421.0,370.0,51.0,421.0,5.0,414.0,2.0,421.0,414.0,7.0,421.0,19.0,400.0,2.0
17_Caldas,174_Chinchiná,Rural disperso,1119.0,1119.0,1110.0,9.0,1119.0,687.0,432.0,1119.0,350.0,769.0,1119.0,21.0,1093.0,5.0,1119.0,740.0,379.0,1119.0,93.0,1021.0,5.0
17_Caldas,272_Filadelfia,Total municipal,3314.0,3314.0,3287.0,27.0,3314.0,2603.0,711.0,3314.0,2145.0,1169.0,3314.0,658.0,2637.0,19.0,3314.0,1773.0,1541.0,3314.0,336.0,2958.0,20.0
17_Caldas,272_Filadelfia,Cabecera,1312.0,1312.0,1309.0,3.0,1312.0,1307.0,5.0,1312.0,1306.0,6.0,1312.0,644.0,652.0,16.0,1312.0,1305.0,7.0,1312.0,236.0,1060.0,16.0
17_Caldas,272_Filadelfia,Centro poblado,429.0,429.0,427.0,2.0,429.0,379.0,50.0,429.0,369.0,60.0,429.0,4.0,424.0,1.0,429.0,343.0,86.0,429.0,40.0,388.0,1.0
17_Caldas,272_Filadelfia,Rural disperso,1573.0,1573.0,1551.0,22.0,1573.0,917.0,656.0,1573.0,470.0,1103.0,1573.0,10.0,1561.0,2.0,1573.0,125.0,1448.0,1573.0,60.0,1510.0,3.0
