Departamento,Municipio,"Total, Cabecera, Centro poblado y Rural disperso)",Perosnas en hogares particulares,Sin servicio de energía eléctrica,No tiene,Estrato 1,Estrato 2,Estrato 3,Estrato 4,Estrato 5,Estrato 6,No sabe o no responde
13_Bolívar,13838_Turbaná,Rural disperso,1226.0,103.0,1.0,1040.0,36.0,24.0,17.0,0.0,0.0,5.0
13_Bolívar,13873_Villanueva,Total,21135.0,510.0,72.0,20395.0,115.0,26.0,11.0,4.0,0.0,2.0
13_Bolívar,13873_Villanueva,Cabecera,18580.0,159.0,72.0,18248.0,85.0,3.0,7.0,4.0,0.0,2.0
13_Bolívar,13873_Villanueva,Centro poblado,1592.0,36.0,0.0,1556.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,13873_Villanueva,Rural disperso,963.0,315.0,0.0,591.0,30.0,23.0,4.0,0.0,0.0,0.0
13_Bolívar,13894_Zambrano,Total,11367.0,933.0,18.0,10329.0,50.0,13.0,21.0,0.0,2.0,1.0
13_Bolívar,13894_Zambrano,Cabecera,10278.0,117.0,18.0,10056.0,50.0,13.0,21.0,0.0,2.0,1.0
13_Bolívar,13894_Zambrano,Centro poblado,218.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0
13_Bolívar,13894_Zambrano,Rural disperso,871.0,816.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,15001_Tunja,Total,166850.0,595.0,102.0,23478.0,53452.0,60856.0,19205.0,8755.0,92.0,315.0
15_Boyacá,15001_Tunja,Cabecera,159542.0,382.0,51.0,19813.0,50271.0,60689.0,19182.0,8750.0,92.0,312.0
15_Boyacá,15001_Tunja,Rural disperso,7308.0,213.0,51.0,3665.0,3181.0,167.0,23.0,5.0,0.0,3.0
15_Boyacá,15022_Almeida,Total,1582.0,60.0,1.0,390.0,1118.0,11.0,0.0,0.0,0.0,2.0
15_Boyacá,15022_Almeida,Cabecera,314.0,0.0,0.0,43.0,261.0,9.0,0.0,0.0,0.0,1.0
15_Boyacá,15022_Almeida,Rural disperso,1268.0,60.0,1.0,347.0,857.0,2.0,0.0,0.0,0.0,1.0
15_Boyacá,15047_Aquitania,Total,13860.0,226.0,61.0,4925.0,8514.0,83.0,27.0,4.0,0.0,20.0
15_Boyacá,15047_Aquitania,Cabecera,5764.0,28.0,22.0,957.0,4649.0,60.0,27.0,4.0,0.0,17.0
15_Boyacá,15047_Aquitania,Centro poblado,687.0,8.0,0.0,441.0,238.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,15047_Aquitania,Rural disperso,7409.0,190.0,39.0,3527.0,3627.0,23.0,0.0,0.0,0.0,3.0
15_Boyacá,15051_Arcabuco,Total,5447.0,51.0,9.0,520.0,4799.0,58.0,3.0,1.0,0.0,6.0
15_Boyacá,15051_Arcabuco,Cabecera,2378.0,11.0,5.0,338.0,1964.0,52.0,3.0,1.0,0.0,4.0
15_Boyacá,15051_Arcabuco,Rural disperso,3069.0,40.0,4.0,182.0,2835.0,6.0,0.0,0.0,0.0,2.0
15_Boyacá,15087_Belén,Total,7322.0,146.0,8.0,511.0,6596.0,49.0,0.0,3.0,0.0,9.0
15_Boyacá,15087_Belén,Cabecera,4482.0,55.0,3.0,137.0,4243.0,32.0,0.0,3.0,0.0,9.0
15_Boyacá,15087_Belén,Rural disperso,2840.0,91.0,5.0,374.0,2353.0,17.0,0.0,0.0,0.0,0.0
15_Boyacá,15090_Berbeo,Total,1442.0,59.0,1.0,417.0,956.0,3.0,0.0,0.0,6.0,0.0
15_Boyacá,15090_Berbeo,Cabecera,393.0,3.0,0.0,101.0,283.0,0.0,0.0,0.0,6.0,0.0
15_Boyacá,15090_Berbeo,Rural disperso,1049.0,56.0,1.0,316.0,673.0,3.0,0.0,0.0,0.0,0.0
15_Boyacá,15092_Betéitiva,Total,1895.0,44.0,0.0,1621.0,220.0,9.0,0.0,0.0,0.0,1.0
15_Boyacá,15092_Betéitiva,Cabecera,299.0,1.0,0.0,122.0,166.0,9.0,0.0,0.0,0.0,1.0
15_Boyacá,15092_Betéitiva,Centro poblado,84.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,15092_Betéitiva,Rural disperso,1512.0,43.0,0.0,1415.0,54.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,15097_Boavita,Total,4932.0,85.0,9.0,1611.0,3212.0,9.0,0.0,5.0,0.0,1.0
15_Boyacá,15097_Boavita,Cabecera,2260.0,2.0,1.0,411.0,1842.0,3.0,0.0,0.0,0.0,1.0
15_Boyacá,15097_Boavita,Rural disperso,2672.0,83.0,8.0,1200.0,1370.0,6.0,0.0,5.0,0.0,0.0
15_Boyacá,15104_Boyacá,Total,4472.0,115.0,27.0,1387.0,2886.0,37.0,7.0,0.0,0.0,13.0
15_Boyacá,15104_Boyacá,Cabecera,672.0,3.0,6.0,172.0,455.0,23.0,7.0,0.0,0.0,6.0
15_Boyacá,15104_Boyacá,Rural disperso,3800.0,112.0,21.0,1215.0,2431.0,14.0,0.0,0.0,0.0,7.0
15_Boyacá,15106_Briceño,Total,2043.0,80.0,7.0,976.0,971.0,6.0,2.0,0.0,0.0,1.0
15_Boyacá,15106_Briceño,Cabecera,466.0,4.0,0.0,70.0,384.0,6.0,2.0,0.0,0.0,0.0
15_Boyacá,15106_Briceño,Rural disperso,1577.0,76.0,7.0,906.0,587.0,0.0,0.0,0.0,0.0,1.0
15_Boyacá,15109_Buenavista,Total,4240.0,143.0,4.0,1363.0,2688.0,16.0,8.0,0.0,4.0,14.0
15_Boyacá,15109_Buenavista,Cabecera,703.0,0.0,2.0,30.0,659.0,9.0,2.0,0.0,0.0,1.0
15_Boyacá,15109_Buenavista,Rural disperso,3537.0,143.0,2.0,1333.0,2029.0,7.0,6.0,0.0,4.0,13.0
15_Boyacá,15114_Busbanzá,Total,896.0,35.0,2.0,641.0,207.0,11.0,0.0,0.0,0.0,0.0
15_Boyacá,15114_Busbanzá,Cabecera,410.0,22.0,0.0,175.0,202.0,11.0,0.0,0.0,0.0,0.0
15_Boyacá,15114_Busbanzá,Rural disperso,486.0,13.0,2.0,466.0,5.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,15131_Caldas,Total,3085.0,39.0,0.0,538.0,2484.0,23.0,0.0,0.0,0.0,1.0
15_Boyacá,15131_Caldas,Cabecera,235.0,0.0,0.0,25.0,205.0,4.0,0.0,0.0,0.0,1.0
15_Boyacá,15131_Caldas,Centro poblado,238.0,0.0,0.0,93.0,145.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,15131_Caldas,Rural disperso,2612.0,39.0,0.0,420.0,2134.0,19.0,0.0,0.0,0.0,0.0
15_Boyacá,15135_Campohermoso,Total,2705.0,140.0,10.0,695.0,1838.0,11.0,4.0,2.0,0.0,5.0
15_Boyacá,15135_Campohermoso,Cabecera,651.0,6.0,2.0,219.0,415.0,4.0,4.0,0.0,0.0,1.0
15_Boyacá,15135_Campohermoso,Centro poblado,236.0,14.0,8.0,49.0,161.0,0.0,0.0,0.0,0.0,4.0
15_Boyacá,15135_Campohermoso,Rural disperso,1818.0,120.0,0.0,427.0,1262.0,7.0,0.0,2.0,0.0,0.0
15_Boyacá,15162_Cerinza,Total,3636.0,13.0,1.0,1285.0,2312.0,22.0,1.0,0.0,0.0,2.0
15_Boyacá,15162_Cerinza,Cabecera,1614.0,1.0,0.0,468.0,1129.0,13.0,1.0,0.0,0.0,2.0
15_Boyacá,15162_Cerinza,Rural disperso,2022.0,12.0,1.0,817.0,1183.0,9.0,0.0,0.0,0.0,0.0
15_Boyacá,15172_Chinavita,Total,2822.0,48.0,2.0,1183.0,1565.0,21.0,0.0,0.0,0.0,3.0
15_Boyacá,15172_Chinavita,Cabecera,1150.0,3.0,1.0,144.0,984.0,17.0,0.0,0.0,0.0,1.0
15_Boyacá,15172_Chinavita,Rural disperso,1672.0,45.0,1.0,1039.0,581.0,4.0,0.0,0.0,0.0,2.0
15_Boyacá,15176_Chiquinquirá,Total,51414.0,234.0,47.0,7376.0,29914.0,13606.0,113.0,19.0,1.0,104.0
15_Boyacá,15176_Chiquinquirá,Cabecera,45790.0,112.0,17.0,6398.0,25462.0,13576.0,111.0,19.0,1.0,94.0
15_Boyacá,15176_Chiquinquirá,Rural disperso,5624.0,122.0,30.0,978.0,4452.0,30.0,2.0,0.0,0.0,10.0
15_Boyacá,15180_Chiscas,Total,3587.0,70.0,7.0,2240.0,1235.0,12.0,0.0,0.0,0.0,23.0
15_Boyacá,15180_Chiscas,Cabecera,848.0,10.0,5.0,533.0,298.0,1.0,0.0,0.0,0.0,1.0
15_Boyacá,15180_Chiscas,Centro poblado,164.0,0.0,0.0,159.0,4.0,0.0,0.0,0.0,0.0,1.0
15_Boyacá,15180_Chiscas,Rural disperso,2575.0,60.0,2.0,1548.0,933.0,11.0,0.0,0.0,0.0,21.0
15_Boyacá,15183_Chita,Total,7735.0,1046.0,12.0,4727.0,1924.0,18.0,0.0,4.0,0.0,4.0
15_Boyacá,15183_Chita,Cabecera,1899.0,41.0,3.0,589.0,1249.0,13.0,0.0,0.0,0.0,4.0
15_Boyacá,15183_Chita,Rural disperso,5836.0,1005.0,9.0,4138.0,675.0,5.0,0.0,4.0,0.0,0.0
15_Boyacá,15185_Chitaraque,Total,5013.0,294.0,26.0,2842.0,1817.0,23.0,0.0,4.0,0.0,7.0
15_Boyacá,15185_Chitaraque,Cabecera,1074.0,4.0,0.0,664.0,379.0,17.0,0.0,4.0,0.0,6.0
15_Boyacá,15185_Chitaraque,Rural disperso,3939.0,290.0,26.0,2178.0,1438.0,6.0,0.0,0.0,0.0,1.0
15_Boyacá,15187_Chivatá,Total,2783.0,166.0,4.0,1969.0,608.0,29.0,0.0,0.0,0.0,7.0
15_Boyacá,15187_Chivatá,Cabecera,470.0,4.0,0.0,227.0,225.0,11.0,0.0,0.0,0.0,3.0
15_Boyacá,15187_Chivatá,Rural disperso,2313.0,162.0,4.0,1742.0,383.0,18.0,0.0,0.0,0.0,4.0
15_Boyacá,15189_Ciénega,Total,4492.0,99.0,0.0,988.0,3371.0,26.0,0.0,0.0,0.0,8.0
15_Boyacá,15189_Ciénega,Cabecera,1207.0,7.0,0.0,68.0,1103.0,22.0,0.0,0.0,0.0,7.0
15_Boyacá,15189_Ciénega,Rural disperso,3285.0,92.0,0.0,920.0,2268.0,4.0,0.0,0.0,0.0,1.0
15_Boyacá,15204_Cómbita,Total,9341.0,278.0,17.0,3811.0,4851.0,206.0,127.0,33.0,3.0,15.0
15_Boyacá,15204_Cómbita,Cabecera,1280.0,11.0,4.0,173.0,1001.0,85.0,4.0,0.0,0.0,2.0
15_Boyacá,15204_Cómbita,Centro poblado,140.0,0.0,3.0,22.0,94.0,21.0,0.0,0.0,0.0,0.0
15_Boyacá,15204_Cómbita,Rural disperso,7921.0,267.0,10.0,3616.0,3756.0,100.0,123.0,33.0,3.0,13.0
15_Boyacá,15212_Coper,Total,3019.0,50.0,6.0,2156.0,796.0,7.0,0.0,0.0,0.0,4.0
15_Boyacá,15212_Coper,Cabecera,730.0,2.0,5.0,442.0,280.0,0.0,0.0,0.0,0.0,1.0
15_Boyacá,15212_Coper,Rural disperso,2289.0,48.0,1.0,1714.0,516.0,7.0,0.0,0.0,0.0,3.0
15_Boyacá,15215_Corrales,Total,2479.0,86.0,2.0,800.0,1572.0,14.0,0.0,5.0,0.0,0.0
15_Boyacá,15215_Corrales,Cabecera,1552.0,10.0,0.0,351.0,1172.0,14.0,0.0,5.0,0.0,0.0
15_Boyacá,15215_Corrales,Rural disperso,927.0,76.0,2.0,449.0,400.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,15218_Covarachía,Total,2594.0,321.0,0.0,1346.0,926.0,0.0,0.0,0.0,0.0,1.0
15_Boyacá,15218_Covarachía,Cabecera,461.0,6.0,0.0,42.0,413.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,15218_Covarachía,Centro poblado,18.0,2.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,15218_Covarachía,Rural disperso,2115.0,313.0,0.0,1303.0,498.0,0.0,0.0,0.0,0.0,1.0
15_Boyacá,15223_Cubará,Total,9942.0,5665.0,29.0,2495.0,1736.0,12.0,2.0,0.0,0.0,3.0
15_Boyacá,15223_Cubará,Cabecera,2127.0,185.0,8.0,770.0,1151.0,8.0,2.0,0.0,0.0,3.0
15_Boyacá,15223_Cubará,Centro poblado,974.0,442.0,6.0,327.0,198.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,15223_Cubará,Rural disperso,6841.0,5038.0,15.0,1398.0,387.0,3.0,0.0,0.0,0.0,0.0
15_Boyacá,15224_Cucaita,Total,3375.0,87.0,0.0,1713.0,1552.0,20.0,0.0,0.0,0.0,3.0
15_Boyacá,15224_Cucaita,Cabecera,1455.0,23.0,0.0,452.0,962.0,15.0,0.0,0.0,0.0,3.0
15_Boyacá,15224_Cucaita,Rural disperso,1920.0,64.0,0.0,1261.0,590.0,5.0,0.0,0.0,0.0,0.0
15_Boyacá,15226_Cuítiva,Total,1628.0,116.0,5.0,745.0,745.0,7.0,8.0,2.0,0.0,0.0
15_Boyacá,15226_Cuítiva,Cabecera,251.0,3.0,0.0,109.0,137.0,0.0,0.0,2.0,0.0,0.0
15_Boyacá,15226_Cuítiva,Centro poblado,90.0,0.0,0.0,39.0,51.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,15226_Cuítiva,Rural disperso,1287.0,113.0,5.0,597.0,557.0,7.0,8.0,0.0,0.0,0.0
15_Boyacá,15232_Chíquiza,Total,4347.0,132.0,11.0,1560.0,2563.0,66.0,3.0,0.0,0.0,12.0
15_Boyacá,15232_Chíquiza,Cabecera,331.0,7.0,0.0,169.0,148.0,0.0,3.0,0.0,0.0,4.0
15_Boyacá,15232_Chíquiza,Centro poblado,77.0,0.0,0.0,48.0,29.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,15232_Chíquiza,Rural disperso,3939.0,125.0,11.0,1343.0,2386.0,66.0,0.0,0.0,0.0,8.0
15_Boyacá,15236_Chivor,Total,1669.0,84.0,57.0,651.0,850.0,26.0,0.0,0.0,0.0,1.0
15_Boyacá,15236_Chivor,Cabecera,616.0,0.0,32.0,174.0,388.0,21.0,0.0,0.0,0.0,1.0
15_Boyacá,15236_Chivor,Rural disperso,1053.0,84.0,25.0,477.0,462.0,5.0,0.0,0.0,0.0,0.0
15_Boyacá,15238_Duitama,Total,116737.0,512.0,54.0,16869.0,63615.0,29363.0,5296.0,845.0,23.0,160.0
15_Boyacá,15238_Duitama,Cabecera,103455.0,249.0,17.0,12814.0,55311.0,28936.0,5207.0,772.0,23.0,126.0
15_Boyacá,15238_Duitama,Centro poblado,3077.0,24.0,14.0,517.0,2323.0,175.0,0.0,4.0,0.0,20.0
15_Boyacá,15238_Duitama,Rural disperso,10205.0,239.0,23.0,3538.0,5981.0,252.0,89.0,69.0,0.0,14.0
15_Boyacá,15244_El Cocuy,Total,3952.0,39.0,7.0,1943.0,1901.0,52.0,0.0,0.0,0.0,10.0
15_Boyacá,15244_El Cocuy,Cabecera,2147.0,6.0,1.0,856.0,1224.0,50.0,0.0,0.0,0.0,10.0
15_Boyacá,15244_El Cocuy,Rural disperso,1805.0,33.0,6.0,1087.0,677.0,2.0,0.0,0.0,0.0,0.0
15_Boyacá,15248_El Espino,Total,2597.0,67.0,12.0,889.0,1616.0,6.0,7.0,0.0,0.0,0.0
15_Boyacá,15248_El Espino,Cabecera,1228.0,16.0,7.0,97.0,1095.0,6.0,7.0,0.0,0.0,0.0
15_Boyacá,15248_El Espino,Rural disperso,1369.0,51.0,5.0,792.0,521.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,15272_Firavitoba,Total,6523.0,168.0,1.0,1599.0,4611.0,102.0,35.0,1.0,0.0,6.0
15_Boyacá,15272_Firavitoba,Cabecera,2488.0,25.0,1.0,229.0,2203.0,25.0,0.0,0.0,0.0,5.0
15_Boyacá,15272_Firavitoba,Rural disperso,4035.0,143.0,0.0,1370.0,2408.0,77.0,35.0,1.0,0.0,1.0
15_Boyacá,15276_Floresta,Total,3184.0,115.0,0.0,1410.0,1644.0,9.0,0.0,0.0,0.0,6.0
15_Boyacá,15276_Floresta,Cabecera,1138.0,4.0,0.0,243.0,882.0,3.0,0.0,0.0,0.0,6.0
15_Boyacá,15276_Floresta,Centro poblado,135.0,10.0,0.0,36.0,89.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,15276_Floresta,Rural disperso,1911.0,101.0,0.0,1131.0,673.0,6.0,0.0,0.0,0.0,0.0
15_Boyacá,15293_Gachantivá,Total,2744.0,155.0,29.0,1200.0,1305.0,48.0,0.0,0.0,0.0,7.0
15_Boyacá,15293_Gachantivá,Cabecera,555.0,0.0,0.0,226.0,297.0,30.0,0.0,0.0,0.0,2.0
15_Boyacá,15293_Gachantivá,Rural disperso,2189.0,155.0,29.0,974.0,1008.0,18.0,0.0,0.0,0.0,5.0
15_Boyacá,15296_Gámeza,Total,4395.0,84.0,6.0,1751.0,2525.0,23.0,3.0,0.0,0.0,3.0
15_Boyacá,15296_Gámeza,Cabecera,1321.0,2.0,0.0,415.0,889.0,11.0,3.0,0.0,0.0,1.0
15_Boyacá,15296_Gámeza,Rural disperso,3074.0,82.0,6.0,1336.0,1636.0,12.0,0.0,0.0,0.0,2.0
15_Boyacá,15299_Garagoa,Total,13977.0,253.0,3.0,2884.0,9448.0,1335.0,28.0,11.0,0.0,15.0
15_Boyacá,15299_Garagoa,Cabecera,10803.0,41.0,2.0,1857.0,7539.0,1318.0,27.0,6.0,0.0,13.0
15_Boyacá,15299_Garagoa,Rural disperso,3174.0,212.0,1.0,1027.0,1909.0,17.0,1.0,5.0,0.0,2.0
15_Boyacá,15317_Guacamayas,Total,1764.0,17.0,5.0,796.0,944.0,2.0,0.0,0.0,0.0,0.0
15_Boyacá,15317_Guacamayas,Cabecera,594.0,9.0,0.0,195.0,388.0,2.0,0.0,0.0,0.0,0.0
15_Boyacá,15317_Guacamayas,Rural disperso,1170.0,8.0,5.0,601.0,556.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,15322_Guateque,Total,8025.0,82.0,3.0,2308.0,4429.0,1162.0,23.0,0.0,0.0,18.0
15_Boyacá,15322_Guateque,Cabecera,6433.0,15.0,1.0,1212.0,4018.0,1147.0,23.0,0.0,0.0,17.0
15_Boyacá,15322_Guateque,Rural disperso,1592.0,67.0,2.0,1096.0,411.0,15.0,0.0,0.0,0.0,1.0
15_Boyacá,15325_Guayatá,Total,3089.0,107.0,6.0,392.0,2421.0,157.0,6.0,0.0,0.0,0.0
15_Boyacá,15325_Guayatá,Cabecera,1005.0,5.0,0.0,47.0,810.0,143.0,0.0,0.0,0.0,0.0
15_Boyacá,15325_Guayatá,Rural disperso,2084.0,102.0,6.0,345.0,1611.0,14.0,6.0,0.0,0.0,0.0
15_Boyacá,15332_Güicán De La Sierra,Total,3920.0,847.0,8.0,1575.0,1456.0,12.0,12.0,0.0,4.0,6.0
15_Boyacá,15332_Güicán De La Sierra,Cabecera,1222.0,1.0,1.0,484.0,707.0,12.0,7.0,0.0,4.0,6.0
15_Boyacá,15332_Güicán De La Sierra,Rural disperso,2698.0,846.0,7.0,1091.0,749.0,0.0,5.0,0.0,0.0,0.0
15_Boyacá,15362_Iza,Total,1944.0,38.0,1.0,684.0,1182.0,32.0,4.0,0.0,0.0,3.0
15_Boyacá,15362_Iza,Cabecera,1159.0,14.0,1.0,302.0,818.0,24.0,0.0,0.0,0.0,0.0
15_Boyacá,15362_Iza,Rural disperso,785.0,24.0,0.0,382.0,364.0,8.0,4.0,0.0,0.0,3.0
15_Boyacá,15367_Jenesano,Total,6308.0,255.0,0.0,1217.0,4688.0,127.0,10.0,0.0,0.0,11.0
15_Boyacá,15367_Jenesano,Cabecera,1684.0,13.0,0.0,98.0,1450.0,114.0,5.0,0.0,0.0,4.0
15_Boyacá,15367_Jenesano,Rural disperso,4624.0,242.0,0.0,1119.0,3238.0,13.0,5.0,0.0,0.0,7.0
15_Boyacá,15368_Jericó,Total,3540.0,182.0,1.0,2938.0,407.0,10.0,0.0,0.0,0.0,2.0
15_Boyacá,15368_Jericó,Cabecera,988.0,0.0,1.0,889.0,91.0,5.0,0.0,0.0,0.0,2.0
15_Boyacá,15368_Jericó,Centro poblado,155.0,2.0,0.0,132.0,21.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,15368_Jericó,Rural disperso,2397.0,180.0,0.0,1917.0,295.0,5.0,0.0,0.0,0.0,0.0
15_Boyacá,15377_Labranzagrande,Total,3075.0,752.0,54.0,1599.0,663.0,6.0,0.0,0.0,0.0,1.0
15_Boyacá,15377_Labranzagrande,Cabecera,1074.0,26.0,1.0,383.0,657.0,6.0,0.0,0.0,0.0,1.0
15_Boyacá,15377_Labranzagrande,Rural disperso,2001.0,726.0,53.0,1216.0,6.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,15380_La Capilla,Total,2284.0,67.0,5.0,506.0,1666.0,27.0,0.0,3.0,0.0,10.0
15_Boyacá,15380_La Capilla,Cabecera,920.0,19.0,1.0,92.0,780.0,27.0,0.0,0.0,0.0,1.0
15_Boyacá,15380_La Capilla,Rural disperso,1364.0,48.0,4.0,414.0,886.0,0.0,0.0,3.0,0.0,9.0
15_Boyacá,15401_La Victoria,Total,956.0,79.0,3.0,674.0,183.0,16.0,0.0,1.0,0.0,0.0
15_Boyacá,15401_La Victoria,Cabecera,328.0,9.0,0.0,134.0,169.0,16.0,0.0,0.0,0.0,0.0
15_Boyacá,15401_La Victoria,Rural disperso,628.0,70.0,3.0,540.0,14.0,0.0,0.0,1.0,0.0,0.0
15_Boyacá,15403_La Uvita,Total,2774.0,107.0,1.0,1142.0,1512.0,2.0,4.0,0.0,0.0,6.0
15_Boyacá,15403_La Uvita,Cabecera,1212.0,9.0,0.0,587.0,606.0,1.0,4.0,0.0,0.0,5.0
15_Boyacá,15403_La Uvita,Centro poblado,71.0,0.0,0.0,34.0,36.0,0.0,0.0,0.0,0.0,1.0
15_Boyacá,15403_La Uvita,Rural disperso,1491.0,98.0,1.0,521.0,870.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,15407_Villa De Leyva,Total,14267.0,181.0,59.0,2888.0,8219.0,2439.0,363.0,48.0,5.0,65.0
15_Boyacá,15407_Villa De Leyva,Cabecera,7855.0,14.0,31.0,1130.0,4557.0,1835.0,224.0,16.0,0.0,48.0
15_Boyacá,15407_Villa De Leyva,Centro poblado,74.0,0.0,11.0,8.0,20.0,33.0,1.0,1.0,0.0,0.0
15_Boyacá,15407_Villa De Leyva,Rural disperso,6338.0,167.0,17.0,1750.0,3642.0,571.0,138.0,31.0,5.0,17.0
15_Boyacá,15425_Macanal,Total,3516.0,34.0,4.0,1143.0,2311.0,19.0,0.0,0.0,0.0,5.0
15_Boyacá,15425_Macanal,Cabecera,982.0,1.0,0.0,94.0,868.0,18.0,0.0,0.0,0.0,1.0
15_Boyacá,15425_Macanal,Centro poblado,115.0,3.0,0.0,88.0,24.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,15425_Macanal,Rural disperso,2419.0,30.0,4.0,961.0,1419.0,1.0,0.0,0.0,0.0,4.0
15_Boyacá,15442_Maripí,Total,5354.0,416.0,7.0,2330.0,2560.0,30.0,7.0,1.0,0.0,3.0
15_Boyacá,15442_Maripí,Cabecera,701.0,0.0,3.0,155.0,522.0,14.0,3.0,1.0,0.0,3.0
15_Boyacá,15442_Maripí,Centro poblado,425.0,20.0,0.0,340.0,65.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,15442_Maripí,Rural disperso,4228.0,396.0,4.0,1835.0,1973.0,16.0,4.0,0.0,0.0,0.0
15_Boyacá,15455_Miraflores,Total,8199.0,87.0,2.0,3422.0,4589.0,81.0,4.0,0.0,0.0,14.0
15_Boyacá,15455_Miraflores,Cabecera,4890.0,15.0,1.0,1532.0,3272.0,60.0,0.0,0.0,0.0,10.0
15_Boyacá,15455_Miraflores,Rural disperso,3309.0,72.0,1.0,1890.0,1317.0,21.0,4.0,0.0,0.0,4.0
15_Boyacá,15464_Mongua,Total,4300.0,377.0,5.0,1519.0,2369.0,22.0,0.0,0.0,0.0,8.0
15_Boyacá,15464_Mongua,Cabecera,1992.0,17.0,1.0,490.0,1458.0,18.0,0.0,0.0,0.0,8.0
15_Boyacá,15464_Mongua,Rural disperso,2308.0,360.0,4.0,1029.0,911.0,4.0,0.0,0.0,0.0,0.0
15_Boyacá,15466_Monguí,Total,3895.0,105.0,2.0,1140.0,2565.0,72.0,0.0,0.0,0.0,11.0
15_Boyacá,15466_Monguí,Cabecera,2327.0,21.0,1.0,283.0,1945.0,68.0,0.0,0.0,0.0,9.0
15_Boyacá,15466_Monguí,Rural disperso,1568.0,84.0,1.0,857.0,620.0,4.0,0.0,0.0,0.0,2.0
15_Boyacá,15469_Moniquirá,Total,20667.0,255.0,19.0,5703.0,10895.0,3518.0,210.0,14.0,0.0,53.0
15_Boyacá,15469_Moniquirá,Cabecera,11025.0,21.0,3.0,1530.0,5923.0,3308.0,184.0,11.0,0.0,45.0
15_Boyacá,15469_Moniquirá,Rural disperso,9642.0,234.0,16.0,4173.0,4972.0,210.0,26.0,3.0,0.0,8.0
15_Boyacá,15476_Motavita,Total,5226.0,131.0,3.0,4002.0,1051.0,38.0,0.0,0.0,0.0,1.0
15_Boyacá,15476_Motavita,Cabecera,715.0,3.0,0.0,58.0,640.0,13.0,0.0,0.0,0.0,1.0
15_Boyacá,15476_Motavita,Rural disperso,4511.0,128.0,3.0,3944.0,411.0,25.0,0.0,0.0,0.0,0.0
15_Boyacá,15480_Muzo,Total,7961.0,300.0,9.0,4925.0,2597.0,113.0,4.0,0.0,0.0,13.0
15_Boyacá,15480_Muzo,Cabecera,5334.0,73.0,0.0,2570.0,2571.0,110.0,0.0,0.0,0.0,10.0
15_Boyacá,15480_Muzo,Rural disperso,2627.0,227.0,9.0,2355.0,26.0,3.0,4.0,0.0,0.0,3.0
15_Boyacá,15491_Nobsa,Total,14651.0,71.0,24.0,1365.0,12879.0,275.0,8.0,3.0,3.0,23.0
15_Boyacá,15491_Nobsa,Cabecera,4938.0,9.0,2.0,216.0,4523.0,173.0,1.0,2.0,0.0,12.0
15_Boyacá,15491_Nobsa,Centro poblado,6997.0,23.0,11.0,872.0,5979.0,92.0,7.0,1.0,3.0,9.0
15_Boyacá,15491_Nobsa,Rural disperso,2716.0,39.0,11.0,277.0,2377.0,10.0,0.0,0.0,0.0,2.0
15_Boyacá,15494_Nuevo Colón,Total,5008.0,231.0,3.0,620.0,4125.0,15.0,2.0,0.0,0.0,12.0
15_Boyacá,15494_Nuevo Colón,Cabecera,973.0,4.0,0.0,84.0,870.0,6.0,1.0,0.0,0.0,8.0
15_Boyacá,15494_Nuevo Colón,Rural disperso,4035.0,227.0,3.0,536.0,3255.0,9.0,1.0,0.0,0.0,4.0
15_Boyacá,15500_Oicatá,Total,2797.0,55.0,5.0,811.0,1816.0,98.0,10.0,0.0,0.0,2.0
15_Boyacá,15500_Oicatá,Cabecera,400.0,4.0,0.0,111.0,275.0,10.0,0.0,0.0,0.0,0.0
15_Boyacá,15500_Oicatá,Rural disperso,2397.0,51.0,5.0,700.0,1541.0,88.0,10.0,0.0,0.0,2.0
15_Boyacá,15507_Otanche,Total,6989.0,629.0,0.0,5309.0,1015.0,28.0,5.0,0.0,0.0,3.0
15_Boyacá,15507_Otanche,Cabecera,3349.0,68.0,0.0,2333.0,926.0,19.0,0.0,0.0,0.0,3.0
