Departamento,Municipio,"Total, Cabecera, Centro poblado y Rural disperso) y tipo de vivienda",Total,"Bloque, ladrillo, piedra, madera pulida",Concreto vaciado,Material prefabricado,Guadua,"Tapia pisada, bahareque, adobe","Madera burda, tabla, tablón","Caña, esterilla, otros vegetales","Materiales de desecho (Zinc, tela, cartón, latas, plásticos, otros)",Sin paredes
15_Boyacá,322_Guateque,Otro tipo de vivienda (1),3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
15_Boyacá,325_Guayatá,Total,1264.0,618.0,2.0,49.0,0.0,557.0,34.0,0.0,3.0,1.0
15_Boyacá,325_Guayatá,Casa,1191.0,555.0,1.0,49.0,0.0,552.0,32.0,0.0,2.0,0.0
15_Boyacá,325_Guayatá,Apartamento,43.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,325_Guayatá,Tipo cuarto,27.0,20.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0
15_Boyacá,325_Guayatá,Otro tipo de vivienda (1),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15_Boyacá,332_Güicán De La Sierra,Total,1231.0,467.0,18.0,4.0,6.0,489.0,104.0,143.0,0.0,0.0
15_Boyacá,332_Güicán De La Sierra,Casa,968.0,441.0,14.0,4.0,0.0,475.0,24.0,10.0,0.0,0.0
15_Boyacá,332_Güicán De La Sierra,Apartamento,21.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
15_Boyacá,332_Güicán De La Sierra,Tipo cuarto,20.0,13.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
15_Boyacá,332_Güicán De La Sierra,Vivienda tradicional indígena,215.0,0.0,1.0,0.0,6.0,2.0,74.0,132.0,0.0,0.0
15_Boyacá,332_Güicán De La Sierra,Vivienda tradicional étnica,7.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
15_Boyacá,362_Iza,Total,630.0,431.0,13.0,4.0,1.0,172.0,9.0,0.0,0.0,0.0
15_Boyacá,362_Iza,Casa,583.0,389.0,12.0,4.0,1.0,169.0,8.0,0.0,0.0,0.0
15_Boyacá,362_Iza,Apartamento,38.0,35.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
15_Boyacá,362_Iza,Tipo cuarto,9.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
15_Boyacá,367_Jenesano,Total,2091.0,1866.0,7.0,7.0,1.0,202.0,7.0,1.0,0.0,0.0
15_Boyacá,367_Jenesano,Casa,1905.0,1687.0,5.0,7.0,1.0,199.0,5.0,1.0,0.0,0.0
15_Boyacá,367_Jenesano,Apartamento,155.0,150.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
15_Boyacá,367_Jenesano,Tipo cuarto,29.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,367_Jenesano,Otro tipo de vivienda (1),2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15_Boyacá,368_Jericó,Total,1161.0,464.0,2.0,9.0,0.0,653.0,18.0,3.0,12.0,0.0
15_Boyacá,368_Jericó,Casa,1112.0,444.0,2.0,9.0,0.0,632.0,16.0,1.0,8.0,0.0
15_Boyacá,368_Jericó,Apartamento,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,368_Jericó,Tipo cuarto,38.0,11.0,0.0,0.0,0.0,21.0,2.0,2.0,2.0,0.0
15_Boyacá,368_Jericó,Otro tipo de vivienda (1),4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
15_Boyacá,377_Labranzagrande,Total,1044.0,377.0,9.0,1.0,0.0,367.0,280.0,2.0,8.0,0.0
15_Boyacá,377_Labranzagrande,Casa,998.0,340.0,8.0,1.0,0.0,365.0,277.0,2.0,5.0,0.0
15_Boyacá,377_Labranzagrande,Apartamento,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,377_Labranzagrande,Tipo cuarto,33.0,30.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
15_Boyacá,377_Labranzagrande,Vivienda tradicional indígena,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15_Boyacá,377_Labranzagrande,Vivienda tradicional étnica,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,377_Labranzagrande,Otro tipo de vivienda (1),3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
15_Boyacá,380_La Capilla,Total,868.0,663.0,3.0,4.0,1.0,187.0,10.0,0.0,0.0,0.0
15_Boyacá,380_La Capilla,Casa,849.0,645.0,2.0,4.0,1.0,187.0,10.0,0.0,0.0,0.0
15_Boyacá,380_La Capilla,Apartamento,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,380_La Capilla,Tipo cuarto,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,401_La Victoria,Total,381.0,249.0,0.0,14.0,7.0,18.0,90.0,2.0,1.0,0.0
15_Boyacá,401_La Victoria,Casa,369.0,238.0,0.0,14.0,7.0,18.0,89.0,2.0,1.0,0.0
15_Boyacá,401_La Victoria,Apartamento,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,401_La Victoria,Tipo cuarto,8.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15_Boyacá,401_La Victoria,Otro tipo de vivienda (1),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,403_La Uvita,Total,985.0,513.0,45.0,3.0,0.0,412.0,10.0,0.0,2.0,0.0
15_Boyacá,403_La Uvita,Casa,939.0,493.0,24.0,3.0,0.0,408.0,9.0,0.0,2.0,0.0
15_Boyacá,403_La Uvita,Apartamento,31.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,403_La Uvita,Tipo cuarto,13.0,9.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
15_Boyacá,403_La Uvita,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,403_La Uvita,Otro tipo de vivienda (1),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,407_Villa De Leyva,Total,4722.0,4256.0,39.0,21.0,8.0,340.0,41.0,3.0,13.0,1.0
15_Boyacá,407_Villa De Leyva,Casa,3181.0,2772.0,20.0,16.0,7.0,322.0,34.0,3.0,7.0,0.0
15_Boyacá,407_Villa De Leyva,Apartamento,1106.0,1080.0,10.0,3.0,0.0,11.0,2.0,0.0,0.0,0.0
15_Boyacá,407_Villa De Leyva,Tipo cuarto,422.0,401.0,9.0,2.0,0.0,6.0,3.0,0.0,1.0,0.0
15_Boyacá,407_Villa De Leyva,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,407_Villa De Leyva,Vivienda tradicional étnica,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,407_Villa De Leyva,Otro tipo de vivienda (1),11.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,1.0
15_Boyacá,425_Macanal,Total,1301.0,973.0,14.0,22.0,2.0,192.0,94.0,2.0,2.0,0.0
15_Boyacá,425_Macanal,Casa,1242.0,919.0,12.0,22.0,2.0,189.0,94.0,2.0,2.0,0.0
15_Boyacá,425_Macanal,Apartamento,45.0,42.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
15_Boyacá,425_Macanal,Tipo cuarto,14.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,442_Maripí,Total,1754.0,870.0,7.0,45.0,0.0,134.0,693.0,1.0,4.0,0.0
15_Boyacá,442_Maripí,Casa,1650.0,780.0,6.0,44.0,0.0,133.0,683.0,1.0,3.0,0.0
15_Boyacá,442_Maripí,Apartamento,64.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,442_Maripí,Tipo cuarto,38.0,25.0,1.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0
15_Boyacá,442_Maripí,Vivienda tradicional étnica,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,442_Maripí,Otro tipo de vivienda (1),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,455_Miraflores,Total,3100.0,2163.0,16.0,120.0,0.0,482.0,316.0,0.0,2.0,1.0
15_Boyacá,455_Miraflores,Casa,2398.0,1588.0,9.0,61.0,0.0,442.0,297.0,0.0,1.0,0.0
15_Boyacá,455_Miraflores,Apartamento,499.0,416.0,6.0,58.0,0.0,16.0,3.0,0.0,0.0,0.0
15_Boyacá,455_Miraflores,Tipo cuarto,200.0,159.0,1.0,1.0,0.0,24.0,15.0,0.0,0.0,0.0
15_Boyacá,455_Miraflores,Otro tipo de vivienda (1),3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
15_Boyacá,464_Mongua,Total,1353.0,809.0,1.0,0.0,0.0,433.0,103.0,2.0,5.0,0.0
15_Boyacá,464_Mongua,Casa,1330.0,791.0,1.0,0.0,0.0,428.0,103.0,2.0,5.0,0.0
15_Boyacá,464_Mongua,Apartamento,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,464_Mongua,Tipo cuarto,14.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
15_Boyacá,466_Monguí,Total,1276.0,1066.0,9.0,1.0,1.0,191.0,6.0,0.0,1.0,1.0
15_Boyacá,466_Monguí,Casa,1235.0,1033.0,6.0,1.0,1.0,188.0,6.0,0.0,0.0,0.0
15_Boyacá,466_Monguí,Apartamento,29.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,466_Monguí,Tipo cuarto,10.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
15_Boyacá,466_Monguí,Otro tipo de vivienda (1),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15_Boyacá,469_Moniquirá,Total,7181.0,6651.0,50.0,39.0,4.0,325.0,78.0,10.0,23.0,1.0
15_Boyacá,469_Moniquirá,Casa,5003.0,4521.0,28.0,36.0,4.0,318.0,72.0,8.0,16.0,0.0
15_Boyacá,469_Moniquirá,Apartamento,1937.0,1917.0,15.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0
15_Boyacá,469_Moniquirá,Tipo cuarto,230.0,209.0,6.0,1.0,0.0,4.0,6.0,2.0,2.0,0.0
15_Boyacá,469_Moniquirá,Vivienda tradicional indígena,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,469_Moniquirá,Otro tipo de vivienda (1),10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
15_Boyacá,476_Motavita,Total,1305.0,1150.0,16.0,7.0,7.0,125.0,0.0,0.0,0.0,0.0
15_Boyacá,476_Motavita,Casa,1265.0,1114.0,15.0,6.0,7.0,123.0,0.0,0.0,0.0,0.0
15_Boyacá,476_Motavita,Apartamento,36.0,34.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,476_Motavita,Tipo cuarto,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,476_Motavita,Otro tipo de vivienda (1),1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,480_Muzo,Total,2263.0,1294.0,11.0,74.0,5.0,5.0,813.0,8.0,53.0,0.0
15_Boyacá,480_Muzo,Casa,1980.0,1065.0,9.0,70.0,4.0,5.0,772.0,8.0,47.0,0.0
15_Boyacá,480_Muzo,Apartamento,178.0,153.0,0.0,2.0,0.0,0.0,21.0,0.0,2.0,0.0
15_Boyacá,480_Muzo,Tipo cuarto,104.0,75.0,2.0,2.0,1.0,0.0,20.0,0.0,4.0,0.0
15_Boyacá,480_Muzo,Otro tipo de vivienda (1),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,491_Nobsa,Total,4470.0,4035.0,323.0,12.0,0.0,89.0,5.0,1.0,4.0,1.0
15_Boyacá,491_Nobsa,Casa,3800.0,3420.0,277.0,10.0,0.0,85.0,4.0,1.0,3.0,0.0
15_Boyacá,491_Nobsa,Apartamento,609.0,564.0,43.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,491_Nobsa,Tipo cuarto,57.0,49.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
15_Boyacá,491_Nobsa,Otro tipo de vivienda (1),4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
15_Boyacá,494_Nuevo Colón,Total,1605.0,1375.0,8.0,5.0,6.0,193.0,6.0,2.0,9.0,1.0
15_Boyacá,494_Nuevo Colón,Casa,1513.0,1300.0,8.0,5.0,6.0,185.0,5.0,2.0,2.0,0.0
15_Boyacá,494_Nuevo Colón,Apartamento,63.0,62.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,494_Nuevo Colón,Tipo cuarto,19.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
15_Boyacá,494_Nuevo Colón,Otro tipo de vivienda (1),10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,1.0
15_Boyacá,500_Oicatá,Total,855.0,664.0,5.0,7.0,0.0,173.0,4.0,0.0,2.0,0.0
15_Boyacá,500_Oicatá,Casa,842.0,653.0,5.0,7.0,0.0,173.0,4.0,0.0,0.0,0.0
15_Boyacá,500_Oicatá,Apartamento,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,500_Oicatá,Tipo cuarto,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,500_Oicatá,Otro tipo de vivienda (1),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
15_Boyacá,507_Otanche,Total,2196.0,588.0,108.0,50.0,3.0,9.0,1418.0,6.0,14.0,0.0
15_Boyacá,507_Otanche,Casa,2067.0,514.0,98.0,47.0,3.0,9.0,1377.0,6.0,13.0,0.0
15_Boyacá,507_Otanche,Apartamento,67.0,50.0,2.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0
15_Boyacá,507_Otanche,Tipo cuarto,60.0,23.0,8.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0
15_Boyacá,507_Otanche,Otro tipo de vivienda (1),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15_Boyacá,511_Pachavita,Total,866.0,532.0,4.0,8.0,0.0,307.0,12.0,1.0,2.0,0.0
15_Boyacá,511_Pachavita,Casa,846.0,520.0,4.0,8.0,0.0,304.0,8.0,1.0,1.0,0.0
15_Boyacá,511_Pachavita,Apartamento,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,511_Pachavita,Tipo cuarto,13.0,6.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0
15_Boyacá,511_Pachavita,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15_Boyacá,514_Páez,Total,1064.0,666.0,16.0,56.0,0.0,121.0,205.0,0.0,0.0,0.0
15_Boyacá,514_Páez,Casa,953.0,568.0,13.0,54.0,0.0,115.0,203.0,0.0,0.0,0.0
15_Boyacá,514_Páez,Apartamento,59.0,52.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
15_Boyacá,514_Páez,Tipo cuarto,52.0,46.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0
15_Boyacá,516_Paipa,Total,9862.0,9058.0,109.0,91.0,1.0,550.0,43.0,0.0,9.0,1.0
15_Boyacá,516_Paipa,Casa,7716.0,6975.0,76.0,84.0,1.0,536.0,39.0,0.0,5.0,0.0
15_Boyacá,516_Paipa,Apartamento,1968.0,1926.0,30.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
15_Boyacá,516_Paipa,Tipo cuarto,166.0,152.0,3.0,1.0,0.0,6.0,4.0,0.0,0.0,0.0
15_Boyacá,516_Paipa,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,516_Paipa,Vivienda tradicional étnica,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,516_Paipa,Otro tipo de vivienda (1),10.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0
15_Boyacá,518_Pajarito,Total,659.0,543.0,5.0,3.0,1.0,1.0,102.0,0.0,4.0,0.0
15_Boyacá,518_Pajarito,Casa,563.0,451.0,3.0,3.0,1.0,1.0,100.0,0.0,4.0,0.0
15_Boyacá,518_Pajarito,Apartamento,56.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,518_Pajarito,Tipo cuarto,38.0,35.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
15_Boyacá,518_Pajarito,Otro tipo de vivienda (1),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,522_Panqueba,Total,541.0,316.0,4.0,3.0,0.0,198.0,15.0,3.0,2.0,0.0
15_Boyacá,522_Panqueba,Casa,525.0,303.0,3.0,3.0,0.0,196.0,15.0,3.0,2.0,0.0
15_Boyacá,522_Panqueba,Apartamento,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,522_Panqueba,Tipo cuarto,7.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
15_Boyacá,522_Panqueba,Otro tipo de vivienda (1),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,531_Pauna,Total,2307.0,1177.0,18.0,18.0,5.0,36.0,1022.0,28.0,3.0,0.0
15_Boyacá,531_Pauna,Casa,2168.0,1047.0,17.0,16.0,5.0,36.0,1017.0,27.0,3.0,0.0
15_Boyacá,531_Pauna,Apartamento,118.0,114.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
15_Boyacá,531_Pauna,Tipo cuarto,21.0,16.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
15_Boyacá,533_Paya,Total,583.0,115.0,2.0,1.0,1.0,228.0,226.0,4.0,6.0,0.0
15_Boyacá,533_Paya,Casa,573.0,110.0,2.0,1.0,1.0,224.0,225.0,4.0,6.0,0.0
15_Boyacá,533_Paya,Apartamento,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,533_Paya,Tipo cuarto,8.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
15_Boyacá,533_Paya,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,537_Paz De Río,Total,1391.0,1046.0,7.0,8.0,0.0,328.0,0.0,0.0,2.0,0.0
15_Boyacá,537_Paz De Río,Casa,1154.0,813.0,7.0,8.0,0.0,325.0,0.0,0.0,1.0,0.0
15_Boyacá,537_Paz De Río,Apartamento,221.0,218.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
15_Boyacá,537_Paz De Río,Tipo cuarto,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15_Boyacá,537_Paz De Río,Otro tipo de vivienda (1),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,542_Pesca,Total,2061.0,1368.0,55.0,1.0,1.0,608.0,25.0,1.0,2.0,0.0
15_Boyacá,542_Pesca,Casa,1971.0,1295.0,50.0,1.0,1.0,596.0,25.0,1.0,2.0,0.0
15_Boyacá,542_Pesca,Apartamento,43.0,36.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
15_Boyacá,542_Pesca,Tipo cuarto,47.0,37.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
15_Boyacá,550_Pisba,Total,498.0,150.0,3.0,1.0,0.0,292.0,48.0,0.0,3.0,1.0
15_Boyacá,550_Pisba,Casa,468.0,141.0,2.0,1.0,0.0,276.0,45.0,0.0,3.0,0.0
15_Boyacá,550_Pisba,Apartamento,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,550_Pisba,Tipo cuarto,26.0,8.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0
15_Boyacá,550_Pisba,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15_Boyacá,550_Pisba,Otro tipo de vivienda (1),2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
15_Boyacá,572_Puerto Boyacá,Total,14755.0,11892.0,319.0,51.0,3.0,15.0,2217.0,13.0,244.0,1.0
15_Boyacá,572_Puerto Boyacá,Casa,11091.0,8768.0,119.0,39.0,2.0,8.0,1964.0,11.0,180.0,0.0
15_Boyacá,572_Puerto Boyacá,Apartamento,2544.0,2252.0,184.0,7.0,0.0,4.0,89.0,1.0,7.0,0.0
15_Boyacá,572_Puerto Boyacá,Tipo cuarto,1052.0,867.0,15.0,0.0,0.0,3.0,154.0,0.0,13.0,0.0
15_Boyacá,572_Puerto Boyacá,Vivienda tradicional indígena,20.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,1.0
15_Boyacá,572_Puerto Boyacá,Vivienda tradicional étnica,29.0,3.0,0.0,0.0,1.0,0.0,8.0,1.0,16.0,0.0
15_Boyacá,572_Puerto Boyacá,Otro tipo de vivienda (1),19.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,11.0,0.0
15_Boyacá,580_Quípama,Total,1654.0,632.0,16.0,10.0,6.0,42.0,835.0,34.0,79.0,0.0
15_Boyacá,580_Quípama,Casa,1585.0,574.0,16.0,10.0,4.0,41.0,828.0,34.0,78.0,0.0
15_Boyacá,580_Quípama,Apartamento,23.0,20.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
15_Boyacá,580_Quípama,Tipo cuarto,41.0,36.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
15_Boyacá,580_Quípama,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,580_Quípama,Vivienda tradicional étnica,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,580_Quípama,Otro tipo de vivienda (1),3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15_Boyacá,599_Ramiriquí,Total,2704.0,2311.0,50.0,7.0,0.0,308.0,22.0,1.0,5.0,0.0
15_Boyacá,599_Ramiriquí,Casa,2465.0,2090.0,42.0,7.0,0.0,304.0,19.0,1.0,2.0,0.0
15_Boyacá,599_Ramiriquí,Apartamento,195.0,188.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,599_Ramiriquí,Tipo cuarto,41.0,33.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
15_Boyacá,599_Ramiriquí,Otro tipo de vivienda (1),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
15_Boyacá,600_Ráquira,Total,2453.0,1965.0,18.0,24.0,0.0,402.0,36.0,3.0,5.0,0.0
15_Boyacá,600_Ráquira,Casa,2009.0,1551.0,17.0,21.0,0.0,378.0,34.0,3.0,5.0,0.0
15_Boyacá,600_Ráquira,Apartamento,235.0,227.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0
15_Boyacá,600_Ráquira,Tipo cuarto,207.0,186.0,0.0,2.0,0.0,17.0,2.0,0.0,0.0,0.0
15_Boyacá,600_Ráquira,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,600_Ráquira,Otro tipo de vivienda (1),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,621_Rondón,Total,878.0,768.0,8.0,8.0,0.0,59.0,34.0,0.0,1.0,0.0
15_Boyacá,621_Rondón,Casa,759.0,655.0,6.0,7.0,0.0,59.0,32.0,0.0,0.0,0.0
15_Boyacá,621_Rondón,Apartamento,109.0,108.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,621_Rondón,Tipo cuarto,9.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
15_Boyacá,621_Rondón,Vivienda tradicional étnica,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15_Boyacá,632_Saboyá,Total,3329.0,2214.0,53.0,14.0,0.0,887.0,157.0,2.0,2.0,0.0
15_Boyacá,632_Saboyá,Casa,3287.0,2186.0,52.0,13.0,0.0,879.0,153.0,2.0,2.0,0.0
15_Boyacá,632_Saboyá,Apartamento,20.0,15.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
15_Boyacá,632_Saboyá,Tipo cuarto,19.0,12.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0
15_Boyacá,632_Saboyá,Vivienda tradicional indígena,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,632_Saboyá,Vivienda tradicional étnica,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,632_Saboyá,Otro tipo de vivienda (1),1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15_Boyacá,638_Sáchica,Total,1451.0,1325.0,3.0,8.0,1.0,101.0,4.0,2.0,4.0,3.0
15_Boyacá,638_Sáchica,Casa,1194.0,1079.0,3.0,8.0,1.0,96.0,3.0,2.0,2.0,0.0
15_Boyacá,638_Sáchica,Apartamento,145.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15_Boyacá,638_Sáchica,Tipo cuarto,104.0,100.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
15_Boyacá,638_Sáchica,Otro tipo de vivienda (1),8.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0
15_Boyacá,646_Samacá,Total,4869.0,4546.0,58.0,58.0,1.0,189.0,9.0,2.0,6.0,0.0
15_Boyacá,646_Samacá,Casa,3913.0,3601.0,56.0,55.0,1.0,185.0,9.0,2.0,4.0,0.0
15_Boyacá,646_Samacá,Apartamento,868.0,863.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
15_Boyacá,646_Samacá,Tipo cuarto,85.0,81.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
15_Boyacá,646_Samacá,Otro tipo de vivienda (1),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
15_Boyacá,660_San Eduardo,Total,581.0,358.0,32.0,7.0,0.0,61.0,121.0,1.0,1.0,0.0
15_Boyacá,660_San Eduardo,Casa,569.0,348.0,31.0,7.0,0.0,61.0,121.0,0.0,1.0,0.0
15_Boyacá,660_San Eduardo,Apartamento,9.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
