Departamento,Municipio,"Total, Cabecera, Centro poblado, Rural disperso",Total viviendas ocupadas con personas presentes,Inodoro conectado al alcantarillado*,Inodoro conectado a pozo séptico,Inodoro sin conexión,Letrina,Inodoro con descarga directa a fuentes de agua (bajamar),No tiene servicio sanitario,Sin información
19_Cauca,807_Timbío,Cabecera,3835.0,3503.0,219.0,19.0,5.0,48.0,16.0,25.0
19_Cauca,807_Timbío,Centro poblado,157.0,0.0,147.0,0.0,4.0,0.0,6.0,0.0
19_Cauca,807_Timbío,Rural disperso,5304.0,54.0,4710.0,29.0,245.0,18.0,236.0,12.0
19_Cauca,809_Timbiquí,Total municipal,5780.0,849.0,1498.0,149.0,218.0,530.0,2284.0,252.0
19_Cauca,809_Timbiquí,Cabecera,1563.0,297.0,995.0,36.0,7.0,105.0,119.0,4.0
19_Cauca,809_Timbiquí,Centro poblado,1043.0,305.0,132.0,33.0,29.0,76.0,425.0,43.0
19_Cauca,809_Timbiquí,Rural disperso,3174.0,247.0,371.0,80.0,182.0,349.0,1740.0,205.0
19_Cauca,821_Toribío,Total municipal,7752.0,1422.0,4218.0,402.0,275.0,92.0,1334.0,9.0
19_Cauca,821_Toribío,Cabecera,672.0,571.0,70.0,9.0,2.0,13.0,3.0,4.0
19_Cauca,821_Toribío,Centro poblado,661.0,510.0,116.0,9.0,3.0,7.0,15.0,1.0
19_Cauca,821_Toribío,Rural disperso,6419.0,341.0,4032.0,384.0,270.0,72.0,1316.0,4.0
19_Cauca,824_Totoró,Total municipal,4169.0,424.0,2164.0,69.0,1166.0,57.0,280.0,9.0
19_Cauca,824_Totoró,Cabecera,314.0,236.0,48.0,6.0,7.0,11.0,4.0,2.0
19_Cauca,824_Totoró,Centro poblado,339.0,123.0,164.0,4.0,13.0,31.0,3.0,1.0
19_Cauca,824_Totoró,Rural disperso,3516.0,65.0,1952.0,59.0,1146.0,15.0,273.0,6.0
19_Cauca,845_Villa Rica,Total municipal,6326.0,4472.0,1621.0,89.0,12.0,11.0,104.0,17.0
19_Cauca,845_Villa Rica,Cabecera,4660.0,4344.0,231.0,47.0,4.0,7.0,16.0,11.0
19_Cauca,845_Villa Rica,Centro poblado,527.0,42.0,477.0,1.0,0.0,3.0,2.0,2.0
19_Cauca,845_Villa Rica,Rural disperso,1139.0,86.0,913.0,41.0,8.0,1.0,86.0,4.0
20_Cesar,001_Valledupar,Total municipal,121534.0,97940.0,16474.0,361.0,119.0,392.0,5290.0,958.0
20_Cesar,001_Valledupar,Cabecera,106783.0,94888.0,10242.0,235.0,43.0,334.0,246.0,795.0
20_Cesar,001_Valledupar,Centro poblado,8560.0,2829.0,4349.0,91.0,44.0,24.0,1204.0,19.0
20_Cesar,001_Valledupar,Rural disperso,6191.0,223.0,1883.0,35.0,32.0,34.0,3840.0,144.0
20_Cesar,011_Aguachica,Total municipal,27790.0,21984.0,4151.0,177.0,24.0,158.0,1111.0,185.0
20_Cesar,011_Aguachica,Cabecera,24565.0,21814.0,2151.0,100.0,9.0,105.0,206.0,180.0
20_Cesar,011_Aguachica,Centro poblado,1370.0,114.0,1070.0,10.0,1.0,36.0,136.0,3.0
20_Cesar,011_Aguachica,Rural disperso,1855.0,56.0,930.0,67.0,14.0,17.0,769.0,2.0
20_Cesar,013_Agustín Codazzi,Total municipal,16305.0,11444.0,3666.0,171.0,61.0,19.0,853.0,91.0
20_Cesar,013_Agustín Codazzi,Cabecera,13132.0,10651.0,2221.0,55.0,19.0,17.0,123.0,46.0
20_Cesar,013_Agustín Codazzi,Centro poblado,1578.0,768.0,633.0,23.0,5.0,1.0,146.0,2.0
20_Cesar,013_Agustín Codazzi,Rural disperso,1595.0,25.0,812.0,93.0,37.0,1.0,584.0,43.0
20_Cesar,032_Astrea,Total municipal,4418.0,2472.0,1092.0,27.0,12.0,7.0,800.0,8.0
20_Cesar,032_Astrea,Cabecera,2251.0,1705.0,448.0,10.0,8.0,2.0,72.0,6.0
20_Cesar,032_Astrea,Centro poblado,1125.0,750.0,229.0,5.0,1.0,2.0,137.0,1.0
20_Cesar,032_Astrea,Rural disperso,1042.0,17.0,415.0,12.0,3.0,3.0,591.0,1.0
20_Cesar,045_Becerril,Total municipal,5324.0,3251.0,1016.0,17.0,8.0,7.0,996.0,29.0
20_Cesar,045_Becerril,Cabecera,4126.0,3131.0,773.0,5.0,5.0,6.0,192.0,14.0
20_Cesar,045_Becerril,Centro poblado,130.0,113.0,4.0,1.0,0.0,0.0,7.0,5.0
20_Cesar,045_Becerril,Rural disperso,1068.0,7.0,239.0,11.0,3.0,1.0,797.0,10.0
20_Cesar,060_Bosconia,Total municipal,9299.0,7164.0,1318.0,83.0,11.0,17.0,671.0,35.0
20_Cesar,060_Bosconia,Cabecera,8741.0,7148.0,980.0,77.0,11.0,14.0,476.0,35.0
20_Cesar,060_Bosconia,Centro poblado,118.0,2.0,94.0,1.0,0.0,0.0,21.0,0.0
20_Cesar,060_Bosconia,Rural disperso,440.0,14.0,244.0,5.0,0.0,3.0,174.0,0.0
20_Cesar,175_Chimichagua,Total municipal,7566.0,2773.0,2790.0,44.0,18.0,24.0,1881.0,36.0
20_Cesar,175_Chimichagua,Cabecera,3259.0,2712.0,327.0,7.0,2.0,9.0,182.0,20.0
20_Cesar,175_Chimichagua,Centro poblado,2815.0,42.0,1952.0,19.0,10.0,2.0,776.0,14.0
20_Cesar,175_Chimichagua,Rural disperso,1492.0,19.0,511.0,18.0,6.0,13.0,923.0,2.0
20_Cesar,178_Chiriguaná,Total municipal,7252.0,4925.0,1202.0,103.0,31.0,10.0,952.0,29.0
20_Cesar,178_Chiriguaná,Cabecera,4323.0,3795.0,182.0,42.0,14.0,4.0,263.0,23.0
20_Cesar,178_Chiriguaná,Centro poblado,2354.0,1108.0,793.0,54.0,12.0,3.0,379.0,5.0
20_Cesar,178_Chiriguaná,Rural disperso,575.0,22.0,227.0,7.0,5.0,3.0,310.0,1.0
20_Cesar,228_Curumaní,Total municipal,9613.0,6929.0,1721.0,59.0,28.0,21.0,804.0,51.0
20_Cesar,228_Curumaní,Cabecera,6913.0,6123.0,605.0,31.0,9.0,10.0,105.0,30.0
20_Cesar,228_Curumaní,Centro poblado,1771.0,785.0,644.0,14.0,10.0,3.0,295.0,20.0
20_Cesar,228_Curumaní,Rural disperso,929.0,21.0,472.0,14.0,9.0,8.0,404.0,1.0
20_Cesar,238_El Copey,Total municipal,7467.0,5331.0,1478.0,43.0,47.0,5.0,529.0,34.0
20_Cesar,238_El Copey,Cabecera,5816.0,4920.0,648.0,20.0,17.0,5.0,173.0,33.0
20_Cesar,238_El Copey,Centro poblado,782.0,312.0,411.0,12.0,16.0,0.0,30.0,1.0
20_Cesar,238_El Copey,Rural disperso,869.0,99.0,419.0,11.0,14.0,0.0,326.0,0.0
20_Cesar,250_El Paso,Total municipal,8931.0,6236.0,1732.0,53.0,7.0,14.0,862.0,27.0
20_Cesar,250_El Paso,Cabecera,1746.0,1390.0,135.0,8.0,1.0,3.0,201.0,8.0
20_Cesar,250_El Paso,Centro poblado,6486.0,4808.0,1304.0,36.0,6.0,10.0,309.0,13.0
20_Cesar,250_El Paso,Rural disperso,699.0,38.0,293.0,9.0,0.0,1.0,352.0,6.0
20_Cesar,295_Gamarra,Total municipal,3502.0,1542.0,949.0,106.0,63.0,487.0,349.0,6.0
20_Cesar,295_Gamarra,Cabecera,2270.0,1357.0,292.0,76.0,14.0,460.0,66.0,5.0
20_Cesar,295_Gamarra,Centro poblado,899.0,173.0,414.0,26.0,40.0,20.0,225.0,1.0
20_Cesar,295_Gamarra,Rural disperso,333.0,12.0,243.0,4.0,9.0,7.0,58.0,0.0
20_Cesar,310_González,Total municipal,1144.0,352.0,366.0,264.0,5.0,89.0,56.0,12.0
20_Cesar,310_González,Cabecera,394.0,313.0,44.0,2.0,2.0,20.0,3.0,10.0
20_Cesar,310_González,Centro poblado,176.0,34.0,38.0,68.0,0.0,31.0,5.0,0.0
20_Cesar,310_González,Rural disperso,574.0,5.0,284.0,194.0,3.0,38.0,48.0,2.0
20_Cesar,383_La Gloria,Total municipal,4097.0,2180.0,1300.0,65.0,27.0,35.0,483.0,7.0
20_Cesar,383_La Gloria,Cabecera,1390.0,1008.0,281.0,4.0,2.0,1.0,91.0,3.0
20_Cesar,383_La Gloria,Centro poblado,1866.0,1162.0,572.0,6.0,2.0,31.0,90.0,3.0
20_Cesar,383_La Gloria,Rural disperso,841.0,10.0,447.0,55.0,23.0,3.0,302.0,1.0
20_Cesar,400_La Jagua De Ibirico,Total municipal,11314.0,8745.0,2138.0,65.0,12.0,19.0,294.0,41.0
20_Cesar,400_La Jagua De Ibirico,Cabecera,8592.0,7491.0,993.0,19.0,7.0,15.0,29.0,38.0
20_Cesar,400_La Jagua De Ibirico,Centro poblado,1617.0,1238.0,291.0,31.0,2.0,1.0,52.0,2.0
20_Cesar,400_La Jagua De Ibirico,Rural disperso,1105.0,16.0,854.0,15.0,3.0,3.0,213.0,1.0
20_Cesar,443_Manaure Balcón Del Cesar,Total municipal,2702.0,1565.0,759.0,37.0,10.0,114.0,210.0,7.0
20_Cesar,443_Manaure Balcón Del Cesar,Cabecera,2212.0,1551.0,487.0,21.0,2.0,113.0,31.0,7.0
20_Cesar,443_Manaure Balcón Del Cesar,Rural disperso,490.0,14.0,272.0,16.0,8.0,1.0,179.0,0.0
20_Cesar,517_Pailitas,Total municipal,4865.0,3316.0,1109.0,37.0,14.0,33.0,305.0,51.0
20_Cesar,517_Pailitas,Cabecera,3794.0,3291.0,353.0,8.0,0.0,28.0,69.0,45.0
20_Cesar,517_Pailitas,Centro poblado,484.0,15.0,377.0,3.0,14.0,0.0,69.0,6.0
20_Cesar,517_Pailitas,Rural disperso,587.0,10.0,379.0,26.0,0.0,5.0,167.0,0.0
20_Cesar,550_Pelaya,Total municipal,5549.0,3642.0,1430.0,20.0,3.0,13.0,409.0,32.0
20_Cesar,550_Pelaya,Cabecera,3881.0,2944.0,829.0,13.0,2.0,7.0,57.0,29.0
20_Cesar,550_Pelaya,Centro poblado,951.0,677.0,172.0,3.0,0.0,2.0,97.0,0.0
20_Cesar,550_Pelaya,Rural disperso,717.0,21.0,429.0,4.0,1.0,4.0,255.0,3.0
20_Cesar,570_Pueblo Bello,Total municipal,5337.0,1836.0,1011.0,28.0,14.0,13.0,2315.0,120.0
20_Cesar,570_Pueblo Bello,Cabecera,2260.0,1817.0,385.0,4.0,1.0,8.0,28.0,17.0
20_Cesar,570_Pueblo Bello,Centro poblado,139.0,1.0,101.0,5.0,1.0,0.0,29.0,2.0
20_Cesar,570_Pueblo Bello,Rural disperso,2938.0,18.0,525.0,19.0,12.0,5.0,2258.0,101.0
20_Cesar,614_Río De Oro,Total municipal,4334.0,2299.0,1322.0,237.0,72.0,53.0,339.0,12.0
20_Cesar,614_Río De Oro,Cabecera,2027.0,1948.0,26.0,6.0,0.0,11.0,26.0,10.0
20_Cesar,614_Río De Oro,Centro poblado,832.0,336.0,374.0,32.0,38.0,2.0,49.0,1.0
20_Cesar,614_Río De Oro,Rural disperso,1475.0,15.0,922.0,199.0,34.0,40.0,264.0,1.0
20_Cesar,621_La Paz,Total municipal,6818.0,4510.0,1514.0,72.0,53.0,20.0,589.0,60.0
20_Cesar,621_La Paz,Cabecera,4739.0,3860.0,705.0,19.0,8.0,6.0,125.0,16.0
20_Cesar,621_La Paz,Centro poblado,1185.0,630.0,386.0,18.0,14.0,11.0,125.0,1.0
20_Cesar,621_La Paz,Rural disperso,894.0,20.0,423.0,35.0,31.0,3.0,339.0,43.0
20_Cesar,710_San Alberto,Total municipal,6908.0,5429.0,1086.0,54.0,2.0,203.0,114.0,20.0
20_Cesar,710_San Alberto,Cabecera,5594.0,4964.0,492.0,10.0,2.0,104.0,5.0,17.0
20_Cesar,710_San Alberto,Centro poblado,488.0,449.0,18.0,8.0,0.0,6.0,4.0,3.0
20_Cesar,710_San Alberto,Rural disperso,826.0,16.0,576.0,36.0,0.0,93.0,105.0,0.0
20_Cesar,750_San Diego,Total municipal,5005.0,3271.0,1034.0,88.0,56.0,24.0,515.0,17.0
20_Cesar,750_San Diego,Cabecera,2645.0,2568.0,27.0,4.0,0.0,5.0,30.0,11.0
20_Cesar,750_San Diego,Centro poblado,1581.0,693.0,703.0,26.0,22.0,16.0,117.0,4.0
20_Cesar,750_San Diego,Rural disperso,779.0,10.0,304.0,58.0,34.0,3.0,368.0,2.0
20_Cesar,770_San Martín,Total municipal,5730.0,4048.0,1076.0,236.0,6.0,203.0,139.0,22.0
20_Cesar,770_San Martín,Cabecera,3242.0,2976.0,57.0,136.0,1.0,36.0,16.0,20.0
20_Cesar,770_San Martín,Centro poblado,1669.0,1044.0,356.0,56.0,1.0,156.0,55.0,1.0
20_Cesar,770_San Martín,Rural disperso,819.0,28.0,663.0,44.0,4.0,11.0,68.0,1.0
20_Cesar,787_Tamalameque,Total municipal,3731.0,1809.0,1076.0,74.0,20.0,7.0,714.0,31.0
20_Cesar,787_Tamalameque,Cabecera,1640.0,1266.0,201.0,4.0,3.0,0.0,140.0,26.0
20_Cesar,787_Tamalameque,Centro poblado,1433.0,538.0,519.0,50.0,10.0,3.0,312.0,1.0
20_Cesar,787_Tamalameque,Rural disperso,658.0,5.0,356.0,20.0,7.0,4.0,262.0,4.0
23_Córdoba,001_Montería,Total municipal,116335.0,74944.0,35697.0,1211.0,293.0,287.0,2928.0,975.0
23_Córdoba,001_Montería,Cabecera,95936.0,74494.0,18911.0,444.0,83.0,244.0,853.0,907.0
23_Córdoba,001_Montería,Centro poblado,9516.0,241.0,8353.0,234.0,50.0,21.0,594.0,23.0
23_Córdoba,001_Montería,Rural disperso,10883.0,209.0,8433.0,533.0,160.0,22.0,1481.0,45.0
23_Córdoba,068_Ayapel,Total municipal,9987.0,2334.0,4820.0,80.0,420.0,307.0,1998.0,28.0
23_Córdoba,068_Ayapel,Cabecera,6227.0,2317.0,3423.0,47.0,58.0,206.0,155.0,21.0
23_Córdoba,068_Ayapel,Centro poblado,936.0,8.0,651.0,4.0,123.0,6.0,142.0,2.0
23_Córdoba,068_Ayapel,Rural disperso,2824.0,9.0,746.0,29.0,239.0,95.0,1701.0,5.0
23_Córdoba,079_Buenavista,Total municipal,4892.0,1594.0,1331.0,50.0,1332.0,13.0,554.0,18.0
23_Córdoba,079_Buenavista,Cabecera,2032.0,1581.0,338.0,4.0,24.0,5.0,63.0,17.0
23_Córdoba,079_Buenavista,Centro poblado,1323.0,7.0,567.0,11.0,575.0,3.0,160.0,0.0
23_Córdoba,079_Buenavista,Rural disperso,1537.0,6.0,426.0,35.0,733.0,5.0,331.0,1.0
23_Córdoba,090_Canalete,Total municipal,3878.0,743.0,2118.0,123.0,26.0,2.0,852.0,14.0
23_Córdoba,090_Canalete,Cabecera,1034.0,728.0,271.0,2.0,3.0,0.0,19.0,11.0
23_Córdoba,090_Canalete,Centro poblado,549.0,5.0,450.0,6.0,0.0,0.0,88.0,0.0
23_Córdoba,090_Canalete,Rural disperso,2295.0,10.0,1397.0,115.0,23.0,2.0,745.0,3.0
23_Córdoba,162_Cereté,Total municipal,25113.0,7288.0,15522.0,202.0,288.0,153.0,1558.0,102.0
23_Córdoba,162_Cereté,Cabecera,15111.0,7211.0,7176.0,83.0,27.0,122.0,410.0,82.0
23_Córdoba,162_Cereté,Centro poblado,5527.0,48.0,4917.0,28.0,102.0,19.0,401.0,12.0
23_Córdoba,162_Cereté,Rural disperso,4475.0,29.0,3429.0,91.0,159.0,12.0,747.0,8.0
23_Córdoba,168_Chimá,Total municipal,3524.0,707.0,2112.0,59.0,31.0,2.0,607.0,6.0
23_Córdoba,168_Chimá,Cabecera,802.0,693.0,93.0,6.0,1.0,0.0,7.0,2.0
23_Córdoba,168_Chimá,Centro poblado,1624.0,7.0,1344.0,25.0,10.0,1.0,235.0,2.0
23_Córdoba,168_Chimá,Rural disperso,1098.0,7.0,675.0,28.0,20.0,1.0,365.0,2.0
23_Córdoba,182_Chinú,Total municipal,11686.0,4783.0,4478.0,283.0,425.0,481.0,1204.0,32.0
23_Córdoba,182_Chinú,Cabecera,5465.0,4254.0,242.0,33.0,324.0,479.0,106.0,27.0
23_Córdoba,182_Chinú,Centro poblado,2174.0,493.0,1303.0,68.0,28.0,1.0,278.0,3.0
23_Córdoba,182_Chinú,Rural disperso,4047.0,36.0,2933.0,182.0,73.0,1.0,820.0,2.0
23_Córdoba,189_Ciénaga De Oro,Total municipal,14788.0,3727.0,7783.0,159.0,302.0,39.0,2729.0,49.0
23_Córdoba,189_Ciénaga De Oro,Cabecera,6038.0,3659.0,2102.0,32.0,79.0,21.0,114.0,31.0
23_Córdoba,189_Ciénaga De Oro,Centro poblado,2774.0,33.0,2039.0,50.0,129.0,11.0,505.0,7.0
23_Córdoba,189_Ciénaga De Oro,Rural disperso,5976.0,35.0,3642.0,77.0,94.0,7.0,2110.0,11.0
23_Córdoba,300_Cotorra,Total municipal,4256.0,101.0,3829.0,25.0,67.0,7.0,224.0,3.0
23_Córdoba,300_Cotorra,Cabecera,1468.0,85.0,1306.0,8.0,43.0,1.0,23.0,2.0
23_Córdoba,300_Cotorra,Centro poblado,1274.0,10.0,1185.0,4.0,7.0,4.0,64.0,0.0
23_Córdoba,300_Cotorra,Rural disperso,1514.0,6.0,1338.0,13.0,17.0,2.0,137.0,1.0
23_Córdoba,350_La Apartada,Total municipal,3702.0,1842.0,1074.0,60.0,115.0,399.0,186.0,26.0
23_Córdoba,350_La Apartada,Cabecera,2982.0,1679.0,638.0,47.0,112.0,374.0,110.0,22.0
23_Córdoba,350_La Apartada,Centro poblado,359.0,156.0,169.0,3.0,1.0,16.0,14.0,0.0
23_Córdoba,350_La Apartada,Rural disperso,361.0,7.0,267.0,10.0,2.0,9.0,62.0,4.0
23_Córdoba,417_Lorica,Total municipal,27055.0,8933.0,13883.0,307.0,549.0,69.0,3202.0,112.0
23_Córdoba,417_Lorica,Cabecera,13769.0,8853.0,4272.0,61.0,38.0,35.0,428.0,82.0
23_Córdoba,417_Lorica,Centro poblado,5726.0,44.0,4933.0,105.0,116.0,4.0,513.0,11.0
23_Córdoba,417_Lorica,Rural disperso,7560.0,36.0,4678.0,141.0,395.0,30.0,2261.0,19.0
23_Córdoba,419_Los Córdobas,Total municipal,5043.0,663.0,3320.0,348.0,43.0,11.0,656.0,2.0
23_Córdoba,419_Los Córdobas,Cabecera,1027.0,634.0,317.0,10.0,4.0,3.0,57.0,2.0
23_Córdoba,419_Los Córdobas,Centro poblado,953.0,10.0,819.0,74.0,2.0,1.0,47.0,0.0
23_Córdoba,419_Los Córdobas,Rural disperso,3063.0,19.0,2184.0,264.0,37.0,7.0,552.0,0.0
23_Córdoba,464_Momil,Total municipal,4016.0,1722.0,1759.0,49.0,39.0,16.0,416.0,15.0
23_Córdoba,464_Momil,Cabecera,2692.0,1714.0,688.0,28.0,9.0,16.0,222.0,15.0
23_Córdoba,464_Momil,Centro poblado,622.0,4.0,519.0,13.0,22.0,0.0,64.0,0.0
23_Córdoba,464_Momil,Rural disperso,702.0,4.0,552.0,8.0,8.0,0.0,130.0,0.0
23_Córdoba,466_Montelíbano,Total municipal,19351.0,11783.0,5661.0,180.0,55.0,468.0,1104.0,100.0
23_Córdoba,466_Montelíbano,Cabecera,15161.0,11462.0,3002.0,40.0,38.0,450.0,73.0,96.0
23_Córdoba,466_Montelíbano,Centro poblado,1748.0,44.0,1537.0,39.0,4.0,5.0,117.0,2.0
23_Córdoba,466_Montelíbano,Rural disperso,2442.0,277.0,1122.0,101.0,13.0,13.0,914.0,2.0
23_Córdoba,500_Moñitos,Total municipal,6629.0,174.0,2963.0,63.0,742.0,15.0,2649.0,23.0
23_Córdoba,500_Moñitos,Cabecera,1665.0,163.0,1079.0,31.0,151.0,2.0,222.0,17.0
23_Córdoba,500_Moñitos,Centro poblado,943.0,6.0,440.0,5.0,181.0,5.0,305.0,1.0
23_Córdoba,500_Moñitos,Rural disperso,4021.0,5.0,1444.0,27.0,410.0,8.0,2122.0,5.0
23_Córdoba,555_Planeta Rica,Total municipal,16059.0,9654.0,4463.0,361.0,318.0,199.0,1003.0,61.0
23_Córdoba,555_Planeta Rica,Cabecera,10812.0,9614.0,628.0,75.0,36.0,172.0,228.0,59.0
23_Córdoba,555_Planeta Rica,Centro poblado,1902.0,6.0,1538.0,64.0,108.0,4.0,182.0,0.0
23_Córdoba,555_Planeta Rica,Rural disperso,3345.0,34.0,2297.0,222.0,174.0,23.0,593.0,2.0
23_Córdoba,570_Pueblo Nuevo,Total municipal,6767.0,1940.0,2986.0,228.0,425.0,60.0,1116.0,12.0
23_Córdoba,570_Pueblo Nuevo,Cabecera,2383.0,1920.0,281.0,67.0,48.0,40.0,18.0,9.0
23_Córdoba,570_Pueblo Nuevo,Centro poblado,1347.0,9.0,976.0,35.0,85.0,4.0,237.0,1.0
23_Córdoba,570_Pueblo Nuevo,Rural disperso,3037.0,11.0,1729.0,126.0,292.0,16.0,861.0,2.0
23_Córdoba,574_Puerto Escondido,Total municipal,5235.0,52.0,3361.0,43.0,243.0,14.0,1504.0,18.0
23_Córdoba,574_Puerto Escondido,Cabecera,1063.0,37.0,884.0,10.0,14.0,5.0,100.0,13.0
23_Córdoba,574_Puerto Escondido,Centro poblado,810.0,5.0,590.0,7.0,47.0,3.0,156.0,2.0
23_Córdoba,574_Puerto Escondido,Rural disperso,3362.0,10.0,1887.0,26.0,182.0,6.0,1248.0,3.0
23_Córdoba,580_Puerto Libertador,Total municipal,11203.0,1955.0,6084.0,165.0,170.0,202.0,2593.0,34.0
23_Córdoba,580_Puerto Libertador,Cabecera,3859.0,1779.0,1876.0,17.0,46.0,43.0,82.0,16.0
23_Córdoba,580_Puerto Libertador,Centro poblado,2633.0,18.0,2156.0,57.0,48.0,72.0,278.0,4.0
23_Córdoba,580_Puerto Libertador,Rural disperso,4711.0,158.0,2052.0,91.0,76.0,87.0,2233.0,14.0
23_Córdoba,586_Purísima De La Concepción,Total municipal,3956.0,1399.0,1748.0,76.0,215.0,3.0,503.0,12.0
23_Córdoba,586_Purísima De La Concepción,Cabecera,1940.0,1392.0,430.0,18.0,12.0,1.0,77.0,10.0
23_Córdoba,586_Purísima De La Concepción,Centro poblado,755.0,5.0,587.0,12.0,73.0,2.0,76.0,0.0
23_Córdoba,586_Purísima De La Concepción,Rural disperso,1261.0,2.0,731.0,46.0,130.0,0.0,350.0,2.0
23_Córdoba,660_Sahagún,Total municipal,25103.0,12758.0,7961.0,229.0,1291.0,197.0,2563.0,104.0
23_Córdoba,660_Sahagún,Cabecera,13608.0,12495.0,644.0,32.0,67.0,128.0,147.0,95.0
23_Córdoba,660_Sahagún,Centro poblado,4202.0,121.0,3423.0,35.0,185.0,21.0,412.0,5.0
23_Córdoba,660_Sahagún,Rural disperso,7293.0,142.0,3894.0,162.0,1039.0,48.0,2004.0,4.0
23_Córdoba,670_San Andrés De Sotavento,Total municipal,9417.0,1719.0,1192.0,126.0,2890.0,29.0,3439.0,22.0
23_Córdoba,670_San Andrés De Sotavento,Cabecera,2392.0,1704.0,288.0,21.0,88.0,20.0,257.0,14.0
23_Córdoba,670_San Andrés De Sotavento,Centro poblado,1178.0,8.0,304.0,23.0,477.0,3.0,360.0,3.0
23_Córdoba,670_San Andrés De Sotavento,Rural disperso,5847.0,7.0,600.0,82.0,2325.0,6.0,2822.0,5.0
23_Córdoba,672_San Antero,Total municipal,7760.0,3367.0,2706.0,53.0,817.0,17.0,783.0,17.0
23_Córdoba,672_San Antero,Cabecera,4053.0,2848.0,866.0,30.0,77.0,9.0,210.0,13.0
23_Córdoba,672_San Antero,Centro poblado,2341.0,499.0,1237.0,19.0,323.0,5.0,256.0,2.0
23_Córdoba,672_San Antero,Rural disperso,1366.0,20.0,603.0,4.0,417.0,3.0,317.0,2.0
23_Córdoba,675_San Bernardo Del Viento,Total municipal,8130.0,254.0,5281.0,111.0,616.0,15.0,1833.0,20.0
23_Córdoba,675_San Bernardo Del Viento,Cabecera,2471.0,220.0,1991.0,27.0,75.0,2.0,144.0,12.0
23_Córdoba,675_San Bernardo Del Viento,Centro poblado,1645.0,8.0,1255.0,24.0,157.0,0.0,199.0,2.0
23_Córdoba,675_San Bernardo Del Viento,Rural disperso,4014.0,26.0,2035.0,60.0,384.0,13.0,1490.0,6.0
23_Córdoba,678_San Carlos,Total municipal,6481.0,22.0,5022.0,99.0,164.0,37.0,1132.0,5.0
23_Córdoba,678_San Carlos,Cabecera,1303.0,16.0,1144.0,23.0,29.0,7.0,80.0,4.0
23_Córdoba,678_San Carlos,Centro poblado,1336.0,1.0,1121.0,13.0,15.0,3.0,182.0,1.0
23_Córdoba,678_San Carlos,Rural disperso,3842.0,5.0,2757.0,63.0,120.0,27.0,870.0,0.0
23_Córdoba,682_San José De Uré,Total municipal,2566.0,742.0,941.0,67.0,43.0,201.0,533.0,39.0
23_Córdoba,682_San José De Uré,Cabecera,1194.0,737.0,122.0,32.0,23.0,178.0,89.0,13.0
23_Córdoba,682_San José De Uré,Centro poblado,473.0,2.0,425.0,4.0,7.0,3.0,29.0,3.0
23_Córdoba,682_San José De Uré,Rural disperso,899.0,3.0,394.0,31.0,13.0,20.0,415.0,23.0
23_Córdoba,686_San Pelayo,Total municipal,10939.0,696.0,8129.0,403.0,56.0,44.0,1585.0,26.0
23_Córdoba,686_San Pelayo,Cabecera,2386.0,633.0,1658.0,10.0,7.0,0.0,58.0,20.0
23_Córdoba,686_San Pelayo,Centro poblado,2908.0,42.0,2598.0,35.0,7.0,7.0,217.0,2.0
23_Córdoba,686_San Pelayo,Rural disperso,5645.0,21.0,3873.0,358.0,42.0,37.0,1310.0,4.0
23_Córdoba,807_Tierralta,Total municipal,21821.0,4452.0,10828.0,177.0,110.0,365.0,5759.0,130.0
23_Córdoba,807_Tierralta,Cabecera,10821.0,3926.0,6351.0,80.0,17.0,164.0,201.0,82.0
23_Córdoba,807_Tierralta,Centro poblado,2057.0,388.0,1194.0,32.0,22.0,56.0,361.0,4.0
23_Córdoba,807_Tierralta,Rural disperso,8943.0,138.0,3283.0,65.0,71.0,145.0,5197.0,44.0
23_Córdoba,815_Tuchín,Total municipal,7798.0,822.0,1874.0,53.0,784.0,19.0,4231.0,15.0
23_Córdoba,815_Tuchín,Cabecera,1585.0,795.0,485.0,9.0,85.0,3.0,201.0,7.0
23_Córdoba,815_Tuchín,Centro poblado,2480.0,3.0,648.0,17.0,423.0,2.0,1382.0,5.0
23_Córdoba,815_Tuchín,Rural disperso,3733.0,24.0,741.0,27.0,276.0,14.0,2648.0,3.0
23_Córdoba,855_Valencia,Total municipal,8389.0,2933.0,3373.0,129.0,66.0,27.0,1842.0,19.0
23_Córdoba,855_Valencia,Cabecera,3841.0,2897.0,878.0,8.0,3.0,3.0,37.0,15.0
23_Córdoba,855_Valencia,Centro poblado,900.0,17.0,754.0,10.0,9.0,1.0,107.0,2.0
23_Córdoba,855_Valencia,Rural disperso,3648.0,19.0,1741.0,111.0,54.0,23.0,1698.0,2.0
25_Cundinamarca,001_Agua De Dios,Total municipal,3922.0,3085.0,735.0,8.0,5.0,6.0,37.0,46.0
25_Cundinamarca,001_Agua De Dios,Cabecera,3168.0,3035.0,81.0,2.0,1.0,4.0,15.0,30.0
25_Cundinamarca,001_Agua De Dios,Rural disperso,754.0,50.0,654.0,6.0,4.0,2.0,22.0,16.0
25_Cundinamarca,019_Albán,Total municipal,2127.0,546.0,1528.0,23.0,1.0,10.0,12.0,7.0
25_Cundinamarca,019_Albán,Cabecera,571.0,477.0,76.0,5.0,1.0,5.0,2.0,5.0
25_Cundinamarca,019_Albán,Centro poblado,325.0,46.0,271.0,2.0,0.0,5.0,1.0,0.0
